case_id,target_id,method,point_index,x_m,y_m,z_m,radius_a,direction_defined,force_floor_n,angular_error_deg,magnitude_ratio_gorkov_elastic,elastic_force_norm_n,gorkov_force_norm_n,elastic_force_x_n,elastic_force_y_n,elastic_force_z_n,gorkov_force_x_n,gorkov_force_y_n,gorkov_force_z_n
hub_x+0.000_y-0.667_D1,xi+0.000000_eta-0.666667,FE,35,0.0,-0.008,0.051300000000000005,2.0,True,1.1142852793561359e-08,6.284912961438878,1.3502811568218913,4.093042639115801e-06,5.5267583496666104e-06,-8.071245145563469e-08,-1.7085894508798829e-06,-3.7184950765251854e-06,-2.2405813399241627e-07,-1.7526419471789988e-06,-5.236707172755609e-06
hub_x+0.000_y-0.667_D1,xi+0.000000_eta-0.666667,FE,36,0.0,-0.0067,0.05,2.0,True,1.1142852793561359e-08,5.699028629741089,1.0969991481204409,3.653668750982109e-05,4.0080715073416484e-05,-2.8144063144845388e-06,-3.6418195121943846e-05,-8.507146098025206e-07,-2.546995338391446e-07,-3.990542040183263e-05,-3.7358093496399916e-06
hub_x+0.000_y-0.667_D1,xi+0.000000_eta-0.666667,FE,37,0.0007505553499465136,-0.008750555349946513,0.04924944465005349,2.0,True,1.1142852793561359e-08,6.5203813293716335,1.1040071450845907,3.2813733605097194e-05,3.622659635692965e-05,-2.0835158229356297e-05,2.521817500739886e-05,2.5847522047915684e-06,-2.5124584823466688e-05,2.609739662038552e-05,-2.177399702077868e-07
hub_x+0.000_y-0.667_D1,xi+0.000000_eta-0.666667,FE,38,0.0007505553499465136,-0.008750555349946513,0.05075055534994652,2.0,True,1.1142852793561359e-08,6.362768822348916,1.1087997795865485,3.097351021513092e-05,3.434342129955887e-05,-2.0827508183682156e-05,2.292493820839781e-05,1.429896731035344e-07,-2.4893992049378267e-05,2.3514880098562674e-05,-2.609628393987613e-06
hub_x+0.000_y-0.667_D1,xi+0.000000_eta-0.666667,FE,39,0.0013,-0.008,0.05,2.0,True,1.1142852793561359e-08,6.294390517989773,1.1024168285874778,3.6885208312176526e-05,4.066287436929812e-05,-3.675326475085953e-05,2.929645527383216e-06,1.0645653900847615e-06,-4.0598876795677797e-05,3.659062729387653e-07,-2.250925921064777e-06
hub_x+0.000_y-0.667_D1,xi+0.000000_eta-0.666667,FE,40,0.0007505553499465136,-0.007249444650053487,0.04924944465005349,2.0,True,1.1142852793561359e-08,5.79968586939309,1.0980168827743781,3.1745915751623974e-05,3.4857551454416184e-05,-2.4600315988264233e-05,-2.0060102919247656e-05,4.6892542685368997e-07,-2.5437054739097506e-05,-2.3736828837890107e-05,-2.137310533857303e-06
hub_x+0.000_y-0.667_D1,xi+0.000000_eta-0.666667,FE,41,0.0007505553499465136,-0.007249444650053487,0.05075055534994652,2.0,True,1.1142852793561359e-08,5.678232510084848,1.1067622666382164,3.150242088960824e-05,3.486569074837391e-05,-2.3566986912718162e-05,-2.0827305107396703e-05,-1.79527483277736e-06,-2.4294692595174227e-05,-2.4598754351780457e-05,-4.503952420707243e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,0,-0.0001876388374866284,-0.00818763883748663,0.04981236116251338,0.5,True,1.1142852793561359e-08,9.744243617636851,1.1669723186456202,7.750993108928793e-06,9.045194400132858e-06,4.938294516041815e-06,5.928349468765069e-06,-7.387922737047925e-07,5.1659138841659735e-06,7.069431316714075e-06,-2.2698053519714704e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,1,-0.0001876388374866284,-0.00818763883748663,0.05018763883748663,0.5,True,1.1142852793561359e-08,9.486030448419818,1.183689019322171,7.392057637753583e-06,8.749897456005502e-06,4.94322965822153e-06,5.306483823986175e-06,-1.4311624966170644e-06,5.173744371221588e-06,6.402392834091607e-06,-2.966890741135733e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,2,-0.000325,-0.008,0.05,0.5,True,1.1142852793561359e-08,9.091532311669031,1.1460388583964676,9.476544412608672e-06,1.0860488140169466e-05,9.315390269559943e-06,-1.1602794767214002e-06,-1.2969771261790548e-06,1.046408460359252e-05,-3.5035776921439037e-07,-2.886240718507505e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,3,-0.0001876388374866284,-0.007812361162513372,0.04981236116251338,0.5,True,1.1142852793561359e-08,10.622306452265718,1.1315992817622524,8.19557556184097e-06,9.27410741940751e-06,4.073205287705396e-06,-7.0040875426546204e-06,-1.2325644684494521e-06,5.1768852477065516e-06,-7.158591142995832e-06,-2.8219674707922013e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,4,-0.0001876388374866284,-0.007812361162513372,0.05018763883748663,0.5,True,1.1142852793561359e-08,9.617781886163687,1.1317350621598465,8.757523732066466e-06,9.911196665276573e-06,4.080255392176251e-06,-7.506545795554871e-06,-1.922890551113476e-06,5.179996218636994e-06,-7.684746553013354e-06,-3.513421256929672e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,5,0.0,-0.008325,0.05,0.5,True,1.1142852793561359e-08,7.377131371569304,1.1325082193629177,1.086280209474472e-05,1.2302212657611117e-05,-1.2962258343322723e-06,1.0751869648053425e-05,-8.47093269520761e-07,-2.0656089600824524e-06,1.1888425385488504e-05,-2.3964635926270194e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,6,0.0,-0.008,0.049675000000000004,0.5,True,1.1142852793561359e-08,26.66824800602322,1.377730187258145,2.2788947674829173e-06,3.1397021147458464e-06,-2.131428618358621e-06,1.3495803620403727e-07,-7.950847342056251e-07,-2.130387665399566e-06,1.8984040049497409e-07,-2.298507860937794e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,7,0.0,-0.008,0.050325,0.5,True,1.1142852793561359e-08,15.661908293493157,1.391615939372057,2.976427045708042e-06,4.142043319185394e-06,-2.0253068545167456e-06,-8.52519182529347e-07,-2.007600843516779e-06,-2.0132506432060137e-06,-8.627289109748933e-07,-3.5155431346816104e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,8,0.0,-0.007675,0.05,0.5,True,1.1142852793561359e-08,7.9529222704090845,1.1010132645147812,1.1937747026318299e-05,1.3143617824398333e-05,-2.8100194432284275e-06,-1.1479346889138741e-05,-1.6846927885731218e-06,-2.041551614168536e-06,-1.254700965558575e-05,-3.3405546280768098e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,9,0.0001876388374866284,-0.00818763883748663,0.04981236116251338,0.5,True,1.1142852793561359e-08,7.5890160224518,1.1143087941227345,1.069047107745215e-05,1.1912485934919677e-05,-8.196121529030211e-06,6.828415077592009e-06,-6.946303098213662e-07,-9.315701435848972e-06,7.076501146991643e-06,-2.2468109454082902e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,10,0.0001876388374866284,-0.00818763883748663,0.05018763883748663,0.5,True,1.1142852793561359e-08,7.418491244313894,1.1246441396770892,1.0312678445942972e-05,1.1598093378603994e-05,-8.113311395759923e-06,6.2136274272210914e-06,-1.3843226215498837e-06,-9.203247269087812e-06,6.415735504023399e-06,-2.9418272663871957e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,11,0.000325,-0.008,0.05,0.5,True,1.1142852793561359e-08,6.652330809269077,1.1004234711581893,1.3377996286504838e-05,1.4721461110737018e-05,-1.3317010701553745e-05,4.0833215853325547e-07,-1.2088322732074318e-06,-1.4441514486695828e-05,-3.2308327085264127e-07,-2.8389599795685853e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,12,0.0001876388374866284,-0.007812361162513372,0.04981236116251338,0.5,True,1.1142852793561359e-08,8.068506559980465,1.0950700852148714,1.1012343587605248e-05,1.2059288030894321e-05,-9.087593092172879e-06,-6.108070487839222e-06,-1.1742393274583178e-06,-9.311919986475943e-06,-7.1355118199007275e-06,-2.7926770392578383e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,13,0.0001876388374866284,-0.007812361162513372,0.05018763883748663,0.5,True,1.1142852793561359e-08,7.5700322231230555,1.1018023616366497,1.1294551040831897e-05,1.2444363010414263e-05,-8.97165573065793e-06,-6.603500073651813e-06,-1.8628106296105694e-06,-9.170029817792367e-06,-7.658530915751316e-06,-3.4813256222661683e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,14,-0.0003752776749732568,-0.008375277674973257,0.049624722325026745,1.0,True,1.1142852793561359e-08,6.552035921169153,1.1186339395970943,1.664688207879342e-05,1.862176728180895e-05,1.1683270759342842e-05,1.1857986939561497e-05,8.951564291753715e-08,1.2084557516988108e-05,1.407709424374702e-05,-1.602842465472179e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,15,-0.0003752776749732568,-0.008375277674973257,0.05037527767497326,1.0,True,1.1142852793561359e-08,6.493134881701805,1.1252327178645278,1.5749841747974784e-05,1.772223723600987e-05,1.1590384687610792e-05,1.0590264085331564e-05,-1.251720608755422e-06,1.2012130022274802e-05,1.26926122808413e-05,-2.9468658716703945e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,16,-0.00065,-0.008,0.05,1.0,True,1.1142852793561359e-08,6.422985520289329,1.1122380741673046,2.0081361430840775e-05,2.2335254764495933e-05,1.9971178403802903e-05,-1.9004217518752795e-06,-8.952693698185596e-07,2.216088555873386e-05,-3.437859780042521e-07,-2.764157710581477e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,17,-0.0003752776749732568,-0.007624722325026744,0.049624722325026745,1.0,True,1.1142852793561359e-08,7.17242667596319,1.1060267276103999,1.6672203669594203e-05,1.8439902866735376e-05,9.974156376287932e-06,-1.333009611074925e-05,-8.871964043958474e-07,1.2129947424969005e-05,-1.362840943262618e-05,-2.6759763711268307e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,18,-0.0003752776749732568,-0.007624722325026744,0.05037527767497326,1.0,True,1.1142852793561359e-08,6.609377810904289,1.1067653307773888,1.7348163007144784e-05,1.9200345368982656e-05,9.85448456076862e-06,-1.4106615191665274e-05,-2.2025670474058545e-06,1.1977888141653622e-05,-1.446388297284702e-05,-3.997442595214258e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,19,0.0,-0.00865,0.05,1.0,True,1.1142852793561359e-08,5.685975102077036,1.1111534546968622,2.097792208913669e-05,2.330969060170585e-05,-4.919260677657599e-07,2.097211271020648e-05,-4.138106013016551e-08,-2.005360177741012e-06,2.3150772589261084e-05,-1.8335580233802521e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,20,0.0,-0.008,0.049350000000000005,1.0,True,1.1142852793561359e-08,31.794113145702603,1.2651992413992321,2.2366794849152646e-06,2.829845187568018e-06,-2.1396797933443874e-06,6.265754811625204e-07,-1.7862997117082405e-07,-2.161969635666096e-06,7.252996876148735e-07,-1.6756644781117272e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,21,0.0,-0.008,0.05065,1.0,True,1.1142852793561359e-08,12.204234983591226,1.350369617733701,3.504781976396254e-06,4.7327510977061745e-06,-1.944496145061488e-06,-1.3231150003539438e-06,-2.598422240466593e-06,-1.9323945547468983e-06,-1.3605402932994008e-06,-4.100452944240711e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,22,0.0,-0.007350000000000001,0.05,1.0,True,1.1142852793561359e-08,6.034268243645064,1.0955325235551026,2.1995285299809322e-05,2.4096550410814556e-05,-3.4021561577931154e-06,-2.166680629281779e-05,-1.6635546181324592e-06,-1.9567166232065304e-06,-2.3739677892550868e-05,-3.6390514307063524e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,23,0.0003752776749732568,-0.008375277674973257,0.049624722325026745,1.0,True,1.1142852793561359e-08,5.708181122099871,1.1019006985369302,1.9421071544012426e-05,2.1400092300682988e-05,-1.3843851874397142e-05,1.3619773028967743e-05,1.6603564919238576e-07,-1.6044423176014315e-05,1.4074736316632457e-05,-1.5627645516818526e-06
hub_x+0.000_y-0.667_D1_Conventional,xi+0.000000_eta-0.666667,Conventional,24,0.0003752776749732568,-0.008375277674973257,0.05037527767497326,1.0,True,1.1142852793561359e-08,5.607561347830774,1.1095371701887533,1.844677762929286e-05,2.04673854499068e-05,-1.363935864592576e-05,1.2365538608412093e-05,-1.1597221892590002e-06,-1.577273473047189e-05,1.2717584555521278e-05,-2.897887049280741e-06
