objective,phase_gradient_rms,nit,nfev,runtime_s,scipy_success,status,message,posthoc_winding,posthoc_winding_loop_min_over_median,posthoc_winding_circulation_residual,posthoc_winding_robust,posthoc_legacy_winding_label,final_budget_state_iteration,final_state_is_early_terminal,array,array_label,ix,iy,xi,eta,target_id,target_x_m,target_y_m,target_z_m,method,method_short,replicate,seed,trajectory_id,cache_status,trajectory_index,component,iteration,selected_trajectory_index,mds1,mds2,mds3,similarity_to_matched_fe,distance_to_matched_fe,reference_method,similarity_to_matched_feg,distance_to_matched_feg,primary_method
-9524.122793375876,504.6757768849034,10000,11963,70.72936529999788,False,1,Maximum number of iterations has been exceeded.,1,0.7143243355192568,2.220446049250313e-16,True,w+,10000,False,square,Square,0,0,-1.0,-1.0,xi-1.000000_eta-1.000000,-0.012,-0.012,0.04,Conventional,C,7,278691174,square|xi-1.000000_eta-1.000000|C|r07,cached,7,B1,500,7,-0.009542681373381684,0.03150840910662244,-0.43817585127496794,0.957107053275541,0.2897345139437321,GFE,0.957107053275541,0.2897345139437321,GFE
-9524.122793375876,504.6757768849034,10000,11963,70.72936529999788,False,1,Maximum number of iterations has been exceeded.,1,0.7143243355192568,2.220446049250313e-16,True,w+,10000,False,square,Square,0,0,-1.0,-1.0,xi-1.000000_eta-1.000000,-0.012,-0.012,0.04,Conventional,C,7,278691174,square|xi-1.000000_eta-1.000000|C|r07,cached,7,B1,2000,7,-0.03261967798304362,0.05863532130443158,-0.46344456312090876,0.9923243957722511,0.12366201338825464,GFE,0.9923243957722511,0.12366201338825464,GFE
-9524.122793375876,504.6757768849034,10000,11963,70.72936529999788,False,1,Maximum number of iterations has been exceeded.,1,0.7143243355192568,2.220446049250313e-16,True,w+,10000,False,square,Square,0,0,-1.0,-1.0,xi-1.000000_eta-1.000000,-0.012,-0.012,0.04,Conventional,C,7,278691174,square|xi-1.000000_eta-1.000000|C|r07,cached,7,B1,10000,7,-0.034749782133663455,0.06360663083533266,-0.4682150179098103,0.9983641314845502,0.05717570257635514,GFE,0.9983641314845502,0.05717570257635514,GFE
-9522.758935945798,530.3991757770691,9104,10788,387.78528383900266,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7402974584049337,0.0,True,w-,9104,True,square,Square,0,0,-1.0,-1.0,xi-1.000000_eta-1.000000,-0.012,-0.012,0.04,Conventional,C,2,768986797,square|xi-1.000000_eta-1.000000|C|r02,new,2,B2,500,2,-0.13565001079882702,-0.1213938882108858,0.44938828470418407,0.9695384308885348,0.2449392394660314,GFE,0.9695384308885348,0.2449392394660314,GFE
-9522.758935945798,530.3991757770691,9104,10788,387.78528383900266,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7402974584049337,0.0,True,w-,9104,True,square,Square,0,0,-1.0,-1.0,xi-1.000000_eta-1.000000,-0.012,-0.012,0.04,Conventional,C,2,768986797,square|xi-1.000000_eta-1.000000|C|r02,new,2,B2,2000,2,-0.14828821915772133,-0.13832376369517133,0.4664850594381733,0.9955385386250276,0.09435580592811656,GFE,0.9955385386250276,0.09435580592811656,GFE
-9522.758935945798,530.3991757770691,9104,10788,387.78528383900266,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7402974584049337,0.0,True,w-,9104,True,square,Square,0,0,-1.0,-1.0,xi-1.000000_eta-1.000000,-0.012,-0.012,0.04,Conventional,C,2,768986797,square|xi-1.000000_eta-1.000000|C|r02,new,2,B2,10000,2,-0.15099413995682284,-0.139163218621432,0.4683763802016887,0.9985475692176666,0.05387719377890154,GFE,0.9985475692176666,0.05387719377890154,GFE
-9629.273851084205,500.9859053673089,10000,11862,181.21693700299875,False,1,Maximum number of iterations has been exceeded.,1,0.8075733190948086,2.220446049250313e-16,True,w+,10000,False,square,Square,0,1,-1.0,-0.6666666666666667,xi-1.000000_eta-0.666667,-0.012,-0.008,0.04,Conventional,C,3,385646498,square|xi-1.000000_eta-0.666667|C|r03,cached,73,B1,500,73,-0.05939200145869732,0.08015230412429766,-0.46081900092407063,0.9783136656824201,0.2071288766421186,GFE,0.9783136656824201,0.2071288766421186,GFE
-9629.273851084205,500.9859053673089,10000,11862,181.21693700299875,False,1,Maximum number of iterations has been exceeded.,1,0.8075733190948086,2.220446049250313e-16,True,w+,10000,False,square,Square,0,1,-1.0,-0.6666666666666667,xi-1.000000_eta-0.666667,-0.012,-0.008,0.04,Conventional,C,3,385646498,square|xi-1.000000_eta-0.666667|C|r03,cached,73,B1,2000,73,-0.06657016873214233,0.08901407970076418,-0.47519997219989935,0.9962001783908825,0.0870930799430927,GFE,0.9962001783908825,0.0870930799430927,GFE
-9629.273851084205,500.9859053673089,10000,11862,181.21693700299875,False,1,Maximum number of iterations has been exceeded.,1,0.8075733190948086,2.220446049250313e-16,True,w+,10000,False,square,Square,0,1,-1.0,-0.6666666666666667,xi-1.000000_eta-0.666667,-0.012,-0.008,0.04,Conventional,C,3,385646498,square|xi-1.000000_eta-0.666667|C|r03,cached,73,B1,10000,73,-0.0664522751726055,0.08802083594941391,-0.4772049322772345,0.9990435534106399,0.04372617509732572,GFE,0.9990435534106399,0.04372617509732572,GFE
-9557.7213405986,519.0305502258552,10000,11844,163.00520279400007,False,1,Maximum number of iterations has been exceeded.,-1,0.6691670852487488,2.220446049250313e-16,True,w-,10000,False,square,Square,0,1,-1.0,-0.6666666666666667,xi-1.000000_eta-0.666667,-0.012,-0.008,0.04,Conventional,C,5,281464496,square|xi-1.000000_eta-0.666667|C|r05,cached,75,B2,500,75,-0.06443982526900938,-0.061817653947764103,0.43013015392070636,0.9312401762200592,0.36440600186280286,GFE,0.9312401762200592,0.36440600186280286,GFE
-9557.7213405986,519.0305502258552,10000,11844,163.00520279400007,False,1,Maximum number of iterations has been exceeded.,-1,0.6691670852487488,2.220446049250313e-16,True,w-,10000,False,square,Square,0,1,-1.0,-0.6666666666666667,xi-1.000000_eta-0.666667,-0.012,-0.008,0.04,Conventional,C,5,281464496,square|xi-1.000000_eta-0.666667|C|r05,cached,75,B2,2000,75,-0.12563300353750753,-0.1236643828726081,0.469712501464901,0.9853443682448091,0.1705768916595623,GFE,0.9853443682448091,0.1705768916595623,GFE
-9557.7213405986,519.0305502258552,10000,11844,163.00520279400007,False,1,Maximum number of iterations has been exceeded.,-1,0.6691670852487488,2.220446049250313e-16,True,w-,10000,False,square,Square,0,1,-1.0,-0.6666666666666667,xi-1.000000_eta-0.666667,-0.012,-0.008,0.04,Conventional,C,5,281464496,square|xi-1.000000_eta-0.666667|C|r05,cached,75,B2,10000,75,-0.13212002756964877,-0.1264002639597534,0.47597105399351386,0.9949033974648206,0.10083268177013467,GFE,0.9949033974648206,0.10083268177013467,GFE
-9777.559817758029,509.4885394906357,10000,11864,78.47783910300495,False,1,Maximum number of iterations has been exceeded.,1,0.6777925919235107,2.220446049250313e-16,True,w+,10000,False,square,Square,0,2,-1.0,-0.3333333333333333,xi-1.000000_eta-0.333333,-0.012,-0.004,0.04,Conventional,C,8,819372224,square|xi-1.000000_eta-0.333333|C|r08,cached,149,B1,500,149,-0.053367463602832864,0.06609444725380184,-0.44825602678486376,0.959803392060268,0.28067320604148066,GFE,0.959803392060268,0.28067320604148066,GFE
-9777.559817758029,509.4885394906357,10000,11864,78.47783910300495,False,1,Maximum number of iterations has been exceeded.,1,0.6777925919235107,2.220446049250313e-16,True,w+,10000,False,square,Square,0,2,-1.0,-0.3333333333333333,xi-1.000000_eta-0.333333,-0.012,-0.004,0.04,Conventional,C,8,819372224,square|xi-1.000000_eta-0.333333|C|r08,cached,149,B1,2000,149,-0.06065264035136319,0.07682840306863442,-0.4777091821685782,0.9936801823116137,0.11224836426940982,GFE,0.9936801823116137,0.11224836426940982,GFE
-9777.559817758029,509.4885394906357,10000,11864,78.47783910300495,False,1,Maximum number of iterations has been exceeded.,1,0.6777925919235107,2.220446049250313e-16,True,w+,10000,False,square,Square,0,2,-1.0,-0.3333333333333333,xi-1.000000_eta-0.333333,-0.012,-0.004,0.04,Conventional,C,8,819372224,square|xi-1.000000_eta-0.333333|C|r08,cached,149,B1,10000,149,-0.07189203149448602,0.08869427311666847,-0.4812567672359097,0.9980925070895975,0.06173611011070999,GFE,0.9980925070895975,0.06173611011070999,GFE
-9795.239243895176,513.0003956248385,10000,11838,81.82258141200145,False,1,Maximum number of iterations has been exceeded.,-1,0.8091838669809397,2.220446049250313e-16,True,w-,10000,False,square,Square,0,2,-1.0,-0.3333333333333333,xi-1.000000_eta-0.333333,-0.012,-0.004,0.04,Conventional,C,3,539922479,square|xi-1.000000_eta-0.333333|C|r03,cached,144,B2,500,144,-0.09470709200332095,-0.09883164445967305,0.4596535344717816,0.9694837237859341,0.2451556838300077,GFE,0.9694837237859341,0.2451556838300077,GFE
-9795.239243895176,513.0003956248385,10000,11838,81.82258141200145,False,1,Maximum number of iterations has been exceeded.,-1,0.8091838669809397,2.220446049250313e-16,True,w-,10000,False,square,Square,0,2,-1.0,-0.3333333333333333,xi-1.000000_eta-0.333333,-0.012,-0.004,0.04,Conventional,C,3,539922479,square|xi-1.000000_eta-0.333333|C|r03,cached,144,B2,2000,144,-0.11186005907599823,-0.11473613932058939,0.481085741876986,0.9968730537581529,0.07901971077455737,GFE,0.9968730537581529,0.07901971077455737,GFE
-9795.239243895176,513.0003956248385,10000,11838,81.82258141200145,False,1,Maximum number of iterations has been exceeded.,-1,0.8091838669809397,2.220446049250313e-16,True,w-,10000,False,square,Square,0,2,-1.0,-0.3333333333333333,xi-1.000000_eta-0.333333,-0.012,-0.004,0.04,Conventional,C,3,539922479,square|xi-1.000000_eta-0.333333|C|r03,cached,144,B2,10000,144,-0.11475780516497569,-0.11861291983521216,0.48219825639291103,0.9990729745762377,0.04304871044977311,GFE,0.9990729745762377,0.04304871044977311,GFE
-9787.930625437208,525.7656821790779,10000,11866,59.95240640199336,False,1,Maximum number of iterations has been exceeded.,1,0.7052337599122965,0.0,True,w+,10000,False,square,Square,0,3,-1.0,0.0,xi-1.000000_eta+0.000000,-0.012,0.0,0.04,Conventional,C,8,35227093,square|xi-1.000000_eta+0.000000|C|r08,cached,219,B1,500,219,-0.06948177866145097,0.08339308436237365,-0.4640484390185387,0.9734641991235627,0.2288393607418107,GFE,0.9734641991235627,0.2288393607418107,GFE
-9787.930625437208,525.7656821790779,10000,11866,59.95240640199336,False,1,Maximum number of iterations has been exceeded.,1,0.7052337599122965,0.0,True,w+,10000,False,square,Square,0,3,-1.0,0.0,xi-1.000000_eta+0.000000,-0.012,0.0,0.04,Conventional,C,8,35227093,square|xi-1.000000_eta+0.000000|C|r08,cached,219,B1,2000,219,-0.094337955554302,0.10418444916071284,-0.47943469723001786,0.9933197125416695,0.11539475151034842,GFE,0.9933197125416695,0.11539475151034842,GFE
-9787.930625437208,525.7656821790779,10000,11866,59.95240640199336,False,1,Maximum number of iterations has been exceeded.,1,0.7052337599122965,0.0,True,w+,10000,False,square,Square,0,3,-1.0,0.0,xi-1.000000_eta+0.000000,-0.012,0.0,0.04,Conventional,C,8,35227093,square|xi-1.000000_eta+0.000000|C|r08,cached,219,B1,10000,219,-0.09766230583500068,0.10820116587793048,-0.48185884144443847,0.9964796999784271,0.08383440541271787,GFE,0.9964796999784271,0.08383440541271787,GFE
-9770.481891079342,524.2266726873507,10000,11787,59.69314594299794,False,1,Maximum number of iterations has been exceeded.,-1,0.6715783818887093,0.0,True,w-,10000,False,square,Square,0,3,-1.0,0.0,xi-1.000000_eta+0.000000,-0.012,0.0,0.04,Conventional,C,7,683455590,square|xi-1.000000_eta+0.000000|C|r07,cached,218,B2,500,218,-0.08908408582379376,-0.08721781663244423,0.452447275504565,0.9639617003490851,0.2660410499530112,GFE,0.9639617003490851,0.2660410499530112,GFE
-9770.481891079342,524.2266726873507,10000,11787,59.69314594299794,False,1,Maximum number of iterations has been exceeded.,-1,0.6715783818887093,0.0,True,w-,10000,False,square,Square,0,3,-1.0,0.0,xi-1.000000_eta+0.000000,-0.012,0.0,0.04,Conventional,C,7,683455590,square|xi-1.000000_eta+0.000000|C|r07,cached,218,B2,2000,218,-0.07984773513609746,-0.08995801488723393,0.47658148768312575,0.9893442860384349,0.14559493014215633,GFE,0.9893442860384349,0.14559493014215633,GFE
-9770.481891079342,524.2266726873507,10000,11787,59.69314594299794,False,1,Maximum number of iterations has been exceeded.,-1,0.6715783818887093,0.0,True,w-,10000,False,square,Square,0,3,-1.0,0.0,xi-1.000000_eta+0.000000,-0.012,0.0,0.04,Conventional,C,7,683455590,square|xi-1.000000_eta+0.000000|C|r07,cached,218,B2,10000,218,-0.09046414755933453,-0.10124349413724082,0.4804603029676805,0.9969564495277501,0.07796048835803099,GFE,0.9969564495277501,0.07796048835803099,GFE
-9797.886476866344,508.1770594533682,8502,10185,389.67387226099527,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7840065640071386,3.3306690738754696e-16,True,w+,8502,True,square,Square,0,4,-1.0,0.3333333333333332,xi-1.000000_eta+0.333333,-0.012,0.0039999999999999,0.04,Conventional,C,3,998003505,square|xi-1.000000_eta+0.333333|C|r03,new,284,B1,500,284,-0.0803585986525506,0.08558963187103101,-0.4621154361701527,0.9740735909014769,0.22623138488791092,GFE,0.9740735909014769,0.22623138488791092,GFE
-9797.886476866344,508.1770594533682,8502,10185,389.67387226099527,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7840065640071386,3.3306690738754696e-16,True,w+,8502,True,square,Square,0,4,-1.0,0.3333333333333332,xi-1.000000_eta+0.333333,-0.012,0.0039999999999999,0.04,Conventional,C,3,998003505,square|xi-1.000000_eta+0.333333|C|r03,new,284,B1,2000,284,-0.11636141772559079,0.11805745727130085,-0.4798273774409429,0.9972258284487063,0.07443552293623854,GFE,0.9972258284487063,0.07443552293623854,GFE
-9797.886476866344,508.1770594533682,8502,10185,389.67387226099527,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7840065640071386,3.3306690738754696e-16,True,w+,8502,True,square,Square,0,4,-1.0,0.3333333333333332,xi-1.000000_eta+0.333333,-0.012,0.0039999999999999,0.04,Conventional,C,3,998003505,square|xi-1.000000_eta+0.333333|C|r03,new,284,B1,10000,284,-0.11720335209144006,0.12044338490858779,-0.4813053494934435,0.998871000229084,0.04750499869854966,GFE,0.998871000229084,0.04750499869854966,GFE
-9790.73313614894,508.96728971829816,8573,10264,63.97186480899836,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.697773668947329,0.0,True,w-,8573,True,square,Square,0,4,-1.0,0.3333333333333332,xi-1.000000_eta+0.333333,-0.012,0.0039999999999999,0.04,Conventional,C,8,954199456,square|xi-1.000000_eta+0.333333|C|r08,new,289,B2,500,289,-0.0785386351394984,-0.0870571838881788,0.4487464622013918,0.956727395278374,0.2909857232302951,GFE,0.956727395278374,0.2909857232302951,GFE
-9790.73313614894,508.96728971829816,8573,10264,63.97186480899836,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.697773668947329,0.0,True,w-,8573,True,square,Square,0,4,-1.0,0.3333333333333332,xi-1.000000_eta+0.333333,-0.012,0.0039999999999999,0.04,Conventional,C,8,954199456,square|xi-1.000000_eta+0.333333|C|r08,new,289,B2,2000,289,-0.06750655911666424,-0.08546662813558781,0.47796870271506087,0.9940510630643544,0.1089150311969236,GFE,0.9940510630643544,0.1089150311969236,GFE
-9790.73313614894,508.96728971829816,8573,10264,63.97186480899836,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.697773668947329,0.0,True,w-,8573,True,square,Square,0,4,-1.0,0.3333333333333332,xi-1.000000_eta+0.333333,-0.012,0.0039999999999999,0.04,Conventional,C,8,954199456,square|xi-1.000000_eta+0.333333|C|r08,new,289,B2,10000,289,-0.07158151317696283,-0.08903246373399144,0.48196805157019623,0.9989369752600169,0.04609684868153512,GFE,0.9989369752600169,0.04609684868153512,GFE
-9586.6419128434,528.2566327923644,8697,10373,71.81549506599549,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7803485744955801,0.0,True,w+,8697,True,square,Square,0,5,-1.0,0.6666666666666665,xi-1.000000_eta+0.666667,-0.012,0.0079999999999999,0.04,Conventional,C,2,957326707,square|xi-1.000000_eta+0.666667|C|r02,new,353,B1,500,353,-0.11142633543309216,0.10108850713780222,-0.4403688764138373,0.9524262272386964,0.30476922690433,GFE,0.9524262272386964,0.30476922690433,GFE
-9586.6419128434,528.2566327923644,8697,10373,71.81549506599549,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7803485744955801,0.0,True,w+,8697,True,square,Square,0,5,-1.0,0.6666666666666665,xi-1.000000_eta+0.666667,-0.012,0.0079999999999999,0.04,Conventional,C,2,957326707,square|xi-1.000000_eta+0.666667|C|r02,new,353,B1,2000,353,-0.13270252471236724,0.12735352257311391,-0.47289253006299864,0.9929751882323782,0.11832276008812993,GFE,0.9929751882323782,0.11832276008812993,GFE
-9586.6419128434,528.2566327923644,8697,10373,71.81549506599549,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7803485744955801,0.0,True,w+,8697,True,square,Square,0,5,-1.0,0.6666666666666665,xi-1.000000_eta+0.666667,-0.012,0.0079999999999999,0.04,Conventional,C,2,957326707,square|xi-1.000000_eta+0.666667|C|r02,new,353,B1,10000,353,-0.13198179368184434,0.12738728515841796,-0.4755392545169203,0.9961396892313388,0.0877822279171123,GFE,0.9961396892313388,0.0877822279171123,GFE
-9595.177518229146,520.6347648579764,10000,11792,129.15433069100254,False,1,Maximum number of iterations has been exceeded.,-1,0.6930539408244298,0.0,True,w-,10000,False,square,Square,0,5,-1.0,0.6666666666666665,xi-1.000000_eta+0.666667,-0.012,0.0079999999999999,0.04,Conventional,C,9,28826771,square|xi-1.000000_eta+0.666667|C|r09,cached,360,B2,500,360,-0.04915256376096167,-0.06436097755118879,0.44193464898694607,0.9519675056314421,0.30619906633079447,GFE,0.9519675056314421,0.30619906633079447,GFE
-9595.177518229146,520.6347648579764,10000,11792,129.15433069100254,False,1,Maximum number of iterations has been exceeded.,-1,0.6930539408244298,0.0,True,w-,10000,False,square,Square,0,5,-1.0,0.6666666666666665,xi-1.000000_eta+0.666667,-0.012,0.0079999999999999,0.04,Conventional,C,9,28826771,square|xi-1.000000_eta+0.666667|C|r09,cached,360,B2,2000,360,-0.05655166724772234,-0.07751116546862916,0.46830179195369737,0.9903103269397076,0.138872086311719,GFE,0.9903103269397076,0.138872086311719,GFE
-9595.177518229146,520.6347648579764,10000,11792,129.15433069100254,False,1,Maximum number of iterations has been exceeded.,-1,0.6930539408244298,0.0,True,w-,10000,False,square,Square,0,5,-1.0,0.6666666666666665,xi-1.000000_eta+0.666667,-0.012,0.0079999999999999,0.04,Conventional,C,9,28826771,square|xi-1.000000_eta+0.666667|C|r09,cached,360,B2,10000,360,-0.061763988137897415,-0.08294555758483506,0.4757807209798307,0.9956858226599758,0.092788698417033,GFE,0.9956858226599758,0.092788698417033,GFE
-9533.495473407644,505.9069658973042,10000,11857,124.06647658500152,False,1,Maximum number of iterations has been exceeded.,1,0.8026588687745835,3.3306690738754696e-16,True,w+,10000,False,square,Square,0,6,-1.0,1.0,xi-1.000000_eta+1.000000,-0.012,0.012,0.04,Conventional,C,7,800793033,square|xi-1.000000_eta+1.000000|C|r07,cached,428,B1,500,428,-0.1323739738588373,0.11986597131394978,-0.4383418490845906,0.9637654785583797,0.2667510118802502,GFE,0.9637654785583797,0.2667510118802502,GFE
-9533.495473407644,505.9069658973042,10000,11857,124.06647658500152,False,1,Maximum number of iterations has been exceeded.,1,0.8026588687745835,3.3306690738754696e-16,True,w+,10000,False,square,Square,0,6,-1.0,1.0,xi-1.000000_eta+1.000000,-0.012,0.012,0.04,Conventional,C,7,800793033,square|xi-1.000000_eta+1.000000|C|r07,cached,428,B1,2000,428,-0.1509251559434117,0.13688822576323423,-0.4668426286690365,0.9958078057272108,0.0914702905470269,GFE,0.9958078057272108,0.0914702905470269,GFE
-9533.495473407644,505.9069658973042,10000,11857,124.06647658500152,False,1,Maximum number of iterations has been exceeded.,1,0.8026588687745835,3.3306690738754696e-16,True,w+,10000,False,square,Square,0,6,-1.0,1.0,xi-1.000000_eta+1.000000,-0.012,0.012,0.04,Conventional,C,7,800793033,square|xi-1.000000_eta+1.000000|C|r07,cached,428,B1,10000,428,-0.14864240478779844,0.13696304392495248,-0.4691606367533251,0.999336616027763,0.036418784523640634,GFE,0.999336616027763,0.036418784523640634,GFE
-9483.105708825136,487.22222797968857,10000,11763,55.89237085700006,False,1,Maximum number of iterations has been exceeded.,-1,0.7851307225604717,3.3306690738754696e-16,True,w-,10000,False,square,Square,0,6,-1.0,1.0,xi-1.000000_eta+1.000000,-0.012,0.012,0.04,Conventional,C,1,425356296,square|xi-1.000000_eta+1.000000|C|r01,cached,422,B2,500,422,-0.018791478699953804,-0.03932768908019323,0.43388140439815803,0.9507888256735683,0.3098396504230486,GFE,0.9507888256735683,0.3098396504230486,GFE
-9483.105708825136,487.22222797968857,10000,11763,55.89237085700006,False,1,Maximum number of iterations has been exceeded.,-1,0.7851307225604717,3.3306690738754696e-16,True,w-,10000,False,square,Square,0,6,-1.0,1.0,xi-1.000000_eta+1.000000,-0.012,0.012,0.04,Conventional,C,1,425356296,square|xi-1.000000_eta+1.000000|C|r01,cached,422,B2,2000,422,-0.022190810145337282,-0.04419741744857649,0.4539020148162095,0.9763130666978862,0.2163626487981897,GFE,0.9763130666978862,0.2163626487981897,GFE
-9483.105708825136,487.22222797968857,10000,11763,55.89237085700006,False,1,Maximum number of iterations has been exceeded.,-1,0.7851307225604717,3.3306690738754696e-16,True,w-,10000,False,square,Square,0,6,-1.0,1.0,xi-1.000000_eta+1.000000,-0.012,0.012,0.04,Conventional,C,1,425356296,square|xi-1.000000_eta+1.000000|C|r01,cached,422,B2,10000,422,-0.024739514821486883,-0.05358323172672894,0.4665380687583877,0.994639176501118,0.10340652092193131,GFE,0.994639176501118,0.10340652092193131,GFE
-8960.023792146712,515.6023977048975,10000,11860,128.057685683998,False,1,Maximum number of iterations has been exceeded.,1,0.7885732913172784,4.440892098500626e-16,True,w+,10000,False,square,Square,1,0,-0.6666666666666667,-1.0,xi-0.666667_eta-1.000000,-0.008,-0.012,0.0433333333333333,Conventional,C,4,919159009,square|xi-0.666667_eta-1.000000|C|r04,cached,14,B1,500,14,-0.025548930827510336,0.04193017010347854,-0.43333565576255456,0.941701899345284,0.33644841026446315,GFE,0.941701899345284,0.33644841026446315,GFE
-8960.023792146712,515.6023977048975,10000,11860,128.057685683998,False,1,Maximum number of iterations has been exceeded.,1,0.7885732913172784,4.440892098500626e-16,True,w+,10000,False,square,Square,1,0,-0.6666666666666667,-1.0,xi-0.666667_eta-1.000000,-0.008,-0.012,0.0433333333333333,Conventional,C,4,919159009,square|xi-0.666667_eta-1.000000|C|r04,cached,14,B1,2000,14,-0.0036745728790746495,0.027732292387223568,-0.4719371727080249,0.9877607733441072,0.1559764554112297,GFE,0.9877607733441072,0.1559764554112297,GFE
-8960.023792146712,515.6023977048975,10000,11860,128.057685683998,False,1,Maximum number of iterations has been exceeded.,1,0.7885732913172784,4.440892098500626e-16,True,w+,10000,False,square,Square,1,0,-0.6666666666666667,-1.0,xi-0.666667_eta-1.000000,-0.008,-0.012,0.0433333333333333,Conventional,C,4,919159009,square|xi-0.666667_eta-1.000000|C|r04,cached,14,B1,10000,14,-0.0074845235988160695,0.031489681975849136,-0.47635255613513566,0.9943822895868102,0.10584829784220975,GFE,0.9943822895868102,0.10584829784220975,GFE
-8952.720202578756,520.1172331710474,10000,11823,127.16715327899874,False,1,Maximum number of iterations has been exceeded.,-1,0.7679395031152326,0.0,True,w-,10000,False,square,Square,1,0,-0.6666666666666667,-1.0,xi-0.666667_eta-1.000000,-0.008,-0.012,0.0433333333333333,Conventional,C,3,276793598,square|xi-0.666667_eta-1.000000|C|r03,cached,13,B2,500,13,-0.09009855063030715,-0.0738216767331592,0.4518188445931482,0.9558753715127287,0.29377248702933845,GFE,0.9558753715127287,0.29377248702933845,GFE
-8952.720202578756,520.1172331710474,10000,11823,127.16715327899874,False,1,Maximum number of iterations has been exceeded.,-1,0.7679395031152326,0.0,True,w-,10000,False,square,Square,1,0,-0.6666666666666667,-1.0,xi-0.666667_eta-1.000000,-0.008,-0.012,0.0433333333333333,Conventional,C,3,276793598,square|xi-0.666667_eta-1.000000|C|r03,cached,13,B2,2000,13,-0.10632847304252704,-0.08982984504096062,0.46718695109663466,0.9773270127403808,0.21173547215325897,GFE,0.9773270127403808,0.21173547215325897,GFE
-8952.720202578756,520.1172331710474,10000,11823,127.16715327899874,False,1,Maximum number of iterations has been exceeded.,-1,0.7679395031152326,0.0,True,w-,10000,False,square,Square,1,0,-0.6666666666666667,-1.0,xi-0.666667_eta-1.000000,-0.008,-0.012,0.0433333333333333,Conventional,C,3,276793598,square|xi-0.666667_eta-1.000000|C|r03,cached,13,B2,10000,13,-0.1119069500860383,-0.09760921646918919,0.47542118693340446,0.9932346419608369,0.1161247002533403,GFE,0.9932346419608369,0.1161247002533403,GFE
-9048.391512265633,495.8926542492734,10000,11875,127.43016406600144,False,1,Maximum number of iterations has been exceeded.,1,0.7756889723077625,2.220446049250313e-16,True,w+,10000,False,square,Square,1,1,-0.6666666666666667,-0.6666666666666667,xi-0.666667_eta-0.666667,-0.008,-0.008,0.0433333333333333,Conventional,C,9,943022669,square|xi-0.666667_eta-0.666667|C|r09,cached,89,B1,500,89,-0.018264310491516018,0.03507717332227643,-0.44930411009125043,0.9540342704875161,0.2996975320808513,GFE,0.9540342704875161,0.2996975320808513,GFE
-9048.391512265633,495.8926542492734,10000,11875,127.43016406600144,False,1,Maximum number of iterations has been exceeded.,1,0.7756889723077625,2.220446049250313e-16,True,w+,10000,False,square,Square,1,1,-0.6666666666666667,-0.6666666666666667,xi-0.666667_eta-0.666667,-0.008,-0.008,0.0433333333333333,Conventional,C,9,943022669,square|xi-0.666667_eta-0.666667|C|r09,cached,89,B1,2000,89,-0.0300241462583674,0.04999546358425535,-0.4742857713062991,0.985544005464558,0.16941963668027174,GFE,0.985544005464558,0.16941963668027174,GFE
-9048.391512265633,495.8926542492734,10000,11875,127.43016406600144,False,1,Maximum number of iterations has been exceeded.,1,0.7756889723077625,2.220446049250313e-16,True,w+,10000,False,square,Square,1,1,-0.6666666666666667,-0.6666666666666667,xi-0.666667_eta-0.666667,-0.008,-0.008,0.0433333333333333,Conventional,C,9,943022669,square|xi-0.666667_eta-0.666667|C|r09,cached,89,B1,10000,89,-0.027616129063805214,0.047637606450854485,-0.483357767734122,0.9968116812962792,0.07979017502979395,GFE,0.9968116812962792,0.07979017502979395,GFE
-9059.740650413833,522.3561173595932,9070,10877,160.6222446899992,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7312228452756138,4.440892098500626e-16,True,w-,9070,True,square,Square,1,1,-0.6666666666666667,-0.6666666666666667,xi-0.666667_eta-0.666667,-0.008,-0.008,0.0433333333333333,Conventional,C,2,469831423,square|xi-0.666667_eta-0.666667|C|r02,new,82,B2,500,82,-0.09053306137465776,-0.08276558714910381,0.45545314895512123,0.9627533085826995,0.27038133591848645,GFE,0.9627533085826995,0.27038133591848645,GFE
-9059.740650413833,522.3561173595932,9070,10877,160.6222446899992,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7312228452756138,4.440892098500626e-16,True,w-,9070,True,square,Square,1,1,-0.6666666666666667,-0.6666666666666667,xi-0.666667_eta-0.666667,-0.008,-0.008,0.0433333333333333,Conventional,C,2,469831423,square|xi-0.666667_eta-0.666667|C|r02,new,82,B2,2000,82,-0.10114560341766603,-0.09033526675985658,0.4772632398635988,0.9909323492533609,0.13436174754451166,GFE,0.9909323492533609,0.13436174754451166,GFE
