objective,phase_gradient_rms,nit,nfev,runtime_s,scipy_success,status,message,posthoc_winding,posthoc_winding_loop_min_over_median,posthoc_winding_circulation_residual,posthoc_winding_robust,posthoc_legacy_winding_label,array,array_label,ix,iy,xi,eta,target_id,target_x_m,target_y_m,target_z_m,method,method_short,replicate,seed,trial_id,cache_status,state_index,component,local_component,component_size,source_endpoint_position,force_target_z_n,alpha_per_m,iteration_cap,iterations,evaluations,wall_time_s,gradient_norm,phase_content_id,source_alpha_per_m,source_role,correct_sign_gorkov,primary_method,reference_method
-0.04875746312673697,3.0896648463885863e-09,157,217,1.4105589069986308,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8515281230393987,2.220446049250313e-16,True,w+,square,Square,5,5,0.6666666666666665,0.6666666666666665,xi+0.666667_eta+0.666667,0.0079999999999999,0.0079999999999999,0.0566666666666666,GFE,GFE,5,185734694,square|xi+0.666667_eta+0.666667|GFE|r05,cached,805,B1,0,6,405,1.1142852793561358e-06,10.0,10000,6,8,0.0015986000071279705,1.5983506747123165e-08,000000000000080f28adf862db03fb59,9.0,branch-identified initialization only,True,GFE,GFE
-0.04350124387502929,3.710813602850427e-09,214,247,2.6408007789978,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8402243626228691,2.220446049250313e-16,True,w+,square,Square,6,5,1.0,0.6666666666666665,xi+1.000000_eta+0.666667,0.012,0.0079999999999999,0.06,GFE,GFE,0,731336007,square|xi+1.000000_eta+0.666667|GFE|r00,cached,820,B1,0,4,410,1.1142852793561358e-06,10.0,10000,8,10,0.001185000000987202,3.174854171153108e-08,000000000000080f48843c3d4ea51019,9.0,branch-identified initialization only,True,GFE,GFE
-0.07188548212339665,5.622928020981099e-09,108,163,1.9243503129982853,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7717116730475809,1.1102230246251563e-16,True,w+,square,Square,0,6,-1.0,1.0,xi-1.000000_eta+1.000000,-0.012,0.012,0.04,GFE,GFE,6,779954261,square|xi-1.000000_eta+1.000000|GFE|r06,cached,846,B1,1,5,426,1.1142852793561358e-06,10.0,10000,6,8,0.0016428999952040613,1.4775961844752023e-08,000000000000080f9de51194d862f830,9.0,branch-identified initialization only,True,GFE,GFE
-0.06743869151952503,4.519188928845091e-09,136,162,2.1396246809999866,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8277731804252269,0.0,True,w+,square,Square,1,6,-0.6666666666666667,1.0,xi-0.666667_eta+1.000000,-0.008,0.012,0.0433333333333333,GFE,GFE,0,156536654,square|xi-0.666667_eta+1.000000|GFE|r00,cached,860,B1,0,3,430,1.1142852793561358e-06,10.0,10000,8,10,0.0019035000004805624,1.7133273482371274e-08,000000000000080f07291dea60fc002d,9.0,branch-identified initialization only,True,GFE,GFE
-0.06267388771779042,5.3364604616324e-09,121,159,0.8880306390019541,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8356424540779248,3.3306690738754696e-16,True,w+,square,Square,2,6,-0.3333333333333333,1.0,xi-0.333333_eta+1.000000,-0.004,0.012,0.0466666666666666,GFE,GFE,8,404539293,square|xi-0.333333_eta+1.000000|GFE|r08,cached,888,B1,1,5,448,1.1142852793561358e-06,10.0,10000,6,9,0.0014042999973753467,2.5058064450709718e-08,000000000000080f186646f5a1180aa9,9.0,branch-identified initialization only,True,GFE,GFE
-0.058304114257028875,5.334907529199859e-09,126,186,1.457075744998292,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8042171562873578,2.220446049250313e-16,True,w+,square,Square,3,6,0.0,1.0,xi+0.000000_eta+1.000000,0.0,0.012,0.05,GFE,GFE,7,269841092,square|xi+0.000000_eta+1.000000|GFE|r07,cached,907,B1,1,5,457,1.1142852793561358e-06,10.0,10000,6,8,0.0010832000116351992,1.4909584396391553e-08,000000000000080f3031059cb56910f2,9.0,branch-identified initialization only,True,GFE,GFE
-0.052651168589374034,3.589142172242044e-09,158,269,2.5334727699992072,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8214820463578916,1.1102230246251563e-16,True,w+,square,Square,4,6,0.3333333333333332,1.0,xi+0.333333_eta+1.000000,0.0039999999999999,0.012,0.0533333333333333,GFE,GFE,0,742371486,square|xi+0.333333_eta+1.000000|GFE|r00,cached,920,B1,0,5,460,1.1142852793561358e-06,10.0,10000,8,10,0.001385900002787821,1.2136814531773149e-08,000000000000080f4826606e7b792d6c,9.0,branch-identified initialization only,True,GFE,GFE
-0.04790644263219988,2.189102023377972e-09,162,257,1.3665562529968156,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8574501219725532,1.1102230246251563e-16,True,w+,square,Square,5,6,0.6666666666666665,1.0,xi+0.666667_eta+1.000000,0.0079999999999999,0.012,0.0566666666666666,GFE,GFE,2,595611259,square|xi+0.666667_eta+1.000000|GFE|r02,cached,942,B1,1,3,472,1.1142852793561358e-06,10.0,10000,6,8,0.001146200011135079,2.2588920265673928e-08,000000000000080fd9310d46e6d90cdf,9.0,branch-identified initialization only,True,GFE,GFE
-0.042816090515075796,4.244361928707393e-09,167,173,2.677610143997299,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8522067657741185,1.1102230246251563e-16,True,w+,square,Square,6,6,1.0,1.0,xi+1.000000_eta+1.000000,0.012,0.012,0.06,GFE,GFE,8,191783457,square|xi+1.000000_eta+1.000000|GFE|r08,cached,968,B1,1,5,488,1.1142852793561358e-06,10.0,10000,10,13,0.0020794000010937452,1.529993720717198e-08,000000000000080f343c95c058c71043,9.0,branch-identified initialization only,True,GFE,GFE
-0.0718854821286757,3.754187428455856e-09,137,168,4.49723542799984,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7717116014050555,2.220446049250313e-16,True,w-,square,Square,0,0,-1.0,-1.0,xi-1.000000_eta-1.000000,-0.012,-0.012,0.04,GFE,GFE,2,768986797,square|xi-1.000000_eta-1.000000|GFE|r02,cached,2,B2,0,3,2,1.1142852793561358e-06,10.0,10000,6,8,0.0010251000057905912,1.4188596377565096e-08,000000000000080fe901176eaee903aa,9.0,branch-identified initialization only,True,GFE,GFE
-0.06743869151124673,4.685404063839976e-09,117,176,3.391064962997916,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8277731218917018,1.1102230246251563e-16,True,w-,square,Square,1,0,-0.6666666666666667,-1.0,xi-0.666667_eta-1.000000,-0.008,-0.012,0.0433333333333333,GFE,GFE,3,276793598,square|xi-0.666667_eta-1.000000|GFE|r03,cached,23,B2,0,5,13,1.1142852793561358e-06,10.0,10000,8,10,0.0012722000101348385,1.9561761370586473e-08,000000000000080fb762b7d327f30535,9.0,branch-identified initialization only,True,GFE,GFE
-0.06267388766080996,1.024100039719836e-09,117,147,2.003186899000866,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8356424120579675,0.0,True,w-,square,Square,2,0,-0.3333333333333333,-1.0,xi-0.333333_eta-1.000000,-0.004,-0.012,0.0466666666666666,GFE,GFE,6,611544801,square|xi-0.333333_eta-1.000000|GFE|r06,cached,46,B2,1,4,26,1.1142852793561358e-06,10.0,10000,7,9,0.004422700003487989,2.1155154189105885e-08,000000000000080f79c9c8f781fb1b00,9.0,branch-identified initialization only,True,GFE,GFE
-0.05830411423168945,3.447827254709918e-09,147,226,2.1827658990005148,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8042171733312102,0.0,True,w-,square,Square,3,0,0.0,-1.0,xi+0.000000_eta-1.000000,0.0,-0.012,0.05,GFE,GFE,6,501868986,square|xi+0.000000_eta-1.000000|GFE|r06,cached,66,B2,0,5,36,1.1142852793561358e-06,10.0,10000,6,8,0.0011737999884644523,1.763879498096646e-08,000000000000080fb88a8e8018f1257e,9.0,branch-identified initialization only,True,GFE,GFE
-0.05265116861412391,3.169347074770234e-09,142,213,5.3971641280004405,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8214819834365785,0.0,True,w-,square,Square,4,0,0.3333333333333332,-1.0,xi+0.333333_eta-1.000000,0.0039999999999999,-0.012,0.0533333333333333,GFE,GFE,8,33343831,square|xi+0.333333_eta-1.000000|GFE|r08,cached,88,B2,0,5,48,1.1142852793561358e-06,10.0,10000,8,10,0.0028846999921370298,9.068994511644845e-09,000000000000080f71af433980c12578,9.0,branch-identified initialization only,True,GFE,GFE
-0.047906442640116974,3.690025314792127e-09,164,196,6.189789364001626,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8574501041407874,3.3306690738754696e-16,True,w-,square,Square,5,0,0.6666666666666665,-1.0,xi+0.666667_eta-1.000000,0.0079999999999999,-0.012,0.0566666666666666,GFE,GFE,1,38746771,square|xi+0.666667_eta-1.000000|GFE|r01,cached,101,B2,0,8,51,1.1142852793561358e-06,10.0,10000,6,8,0.001373599996441044,2.2803738438253794e-08,000000000000080f8a3b994610911ca3,9.0,branch-identified initialization only,True,GFE,GFE
-0.042816090580963855,2.6172482181032804e-09,195,244,5.644580139000027,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.852206751733404,2.220446049250313e-16,True,w-,square,Square,6,0,1.0,-1.0,xi+1.000000_eta-1.000000,0.012,-0.012,0.06,GFE,GFE,1,718881798,square|xi+1.000000_eta-1.000000|GFE|r01,cached,121,B2,0,6,61,1.1142852793561358e-06,10.0,10000,9,12,0.007128500001272187,3.377206135752953e-08,000000000000080fb33985438f4ffbea,9.0,branch-identified initialization only,True,GFE,GFE
-0.07223756161715425,1.895630424308017e-09,115,194,2.4883015509985853,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.758763657836805,0.0,True,w-,square,Square,0,1,-1.0,-0.6666666666666667,xi-1.000000_eta-0.666667,-0.012,-0.008,0.04,GFE,GFE,7,887405502,square|xi-1.000000_eta-0.666667|GFE|r07,cached,147,B2,1,6,77,1.1142852793561358e-06,10.0,10000,7,9,0.0015930000081425533,1.555448254815778e-08,000000000000080f5ff9393068aa066a,9.0,branch-identified initialization only,True,GFE,GFE
-0.06802306045280379,1.716076452337244e-09,143,215,2.619799083000544,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8010856814340687,2.220446049250313e-16,True,w-,square,Square,1,1,-0.6666666666666667,-0.6666666666666667,xi-0.666667_eta-0.666667,-0.008,-0.008,0.0433333333333333,GFE,GFE,3,279077042,square|xi-0.666667_eta-0.666667|GFE|r03,cached,163,B2,0,6,83,1.1142852793561358e-06,10.0,10000,8,10,0.0012657000042963773,2.208672546226123e-08,000000000000080f01a3267e60730785,9.0,branch-identified initialization only,True,GFE,GFE
-0.0633394463903031,2.1577731549646068e-09,114,162,2.586952164001559,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8469584529586738,1.1102230246251563e-16,True,w-,square,Square,2,1,-0.3333333333333333,-0.6666666666666667,xi-0.333333_eta-0.666667,-0.004,-0.008,0.0466666666666666,GFE,GFE,3,885549026,square|xi-0.333333_eta-0.666667|GFE|r03,cached,183,B2,1,7,93,1.1142852793561358e-06,10.0,10000,8,10,0.001267799991182983,2.2276165635263272e-08,000000000000080f12a54dd8255d268c,9.0,branch-identified initialization only,True,GFE,GFE
-0.05889658936859862,7.029870501330501e-09,131,163,4.610912677999295,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8168703155383765,0.0,True,w-,square,Square,3,1,0.0,-0.6666666666666667,xi+0.000000_eta-0.666667,0.0,-0.008,0.05,GFE,GFE,2,101484521,square|xi+0.000000_eta-0.666667|GFE|r02,cached,202,B2,0,3,102,1.1142852793561358e-06,10.0,10000,7,9,0.0063701000035507604,1.755232510634434e-08,000000000000080f0afb1a48b1ce0ee4,9.0,branch-identified initialization only,True,GFE,GFE
-0.053744063645688046,3.0214197065980364e-09,156,213,2.804798134999146,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8361886176443609,2.220446049250313e-16,True,w-,square,Square,4,1,0.3333333333333332,-0.6666666666666667,xi+0.333333_eta-0.666667,0.0039999999999999,-0.008,0.0533333333333333,GFE,GFE,7,114159673,square|xi+0.333333_eta-0.666667|GFE|r07,cached,227,B2,1,4,117,1.1142852793561358e-06,10.0,10000,9,12,0.00157049999688752,1.4132694945136336e-08,000000000000080f7daa1693036dfcf7,9.0,branch-identified initialization only,True,GFE,GFE
-0.04875746312799506,4.213758299601988e-09,152,220,5.079625621998275,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8515279379286943,0.0,True,w-,square,Square,5,1,0.6666666666666665,-0.6666666666666667,xi+0.666667_eta-0.666667,0.0079999999999999,-0.008,0.0566666666666666,GFE,GFE,7,491749809,square|xi+0.666667_eta-0.666667|GFE|r07,cached,247,B2,0,5,127,1.1142852793561358e-06,10.0,10000,6,8,0.0012504999904194847,1.5629011052517767e-08,000000000000080f2aca4d56b498ffbe,9.0,branch-identified initialization only,True,GFE,GFE
-0.043501243871895474,3.6724957554107995e-09,179,243,6.640238665000652,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8402243010847444,0.0,True,w-,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008,0.06,GFE,GFE,2,47736773,square|xi+1.000000_eta-0.666667|GFE|r02,cached,262,B2,1,6,132,1.1142852793561358e-06,10.0,10000,8,10,0.0012491999950725585,3.466565808649431e-08,000000000000080fceb6562d6b012421,9.0,branch-identified initialization only,True,GFE,GFE
-0.07348182913684914,3.4773338127175e-09,113,216,3.294378187001712,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7979251939362713,3.3306690738754696e-16,True,w-,square,Square,0,2,-1.0,-0.3333333333333333,xi-1.000000_eta-0.333333,-0.012,-0.004,0.04,GFE,GFE,5,863973393,square|xi-1.000000_eta-0.333333|GFE|r05,cached,285,B2,0,5,145,1.1142852793561358e-06,10.0,10000,6,8,0.0011538000107975677,2.1569253518002725e-08,000000000000080fb99f9ab114480a04,9.0,branch-identified initialization only,True,GFE,GFE
-0.068254795157594,2.8393636249168807e-09,119,168,3.838362637998216,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7826496867083705,0.0,True,w-,square,Square,1,2,-0.6666666666666667,-0.3333333333333333,xi-0.666667_eta-0.333333,-0.008,-0.004,0.0433333333333333,GFE,GFE,7,535720411,square|xi-0.666667_eta-0.333333|GFE|r07,cached,307,B2,0,5,157,1.1142852793561358e-06,10.0,10000,10,12,0.0015691000007791445,3.9503408427190794e-09,000000000000080fdedd42265bd1fcc7,9.0,branch-identified initialization only,True,GFE,GFE
-0.06352032479812464,3.7460752885032385e-09,126,186,4.387950753000041,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8059964409764266,0.0,True,w-,square,Square,2,2,-0.3333333333333333,-0.3333333333333333,xi-0.333333_eta-0.333333,-0.004,-0.004,0.0466666666666666,GFE,GFE,8,114308058,square|xi-0.333333_eta-0.333333|GFE|r08,cached,328,B2,1,7,168,1.1142852793561358e-06,10.0,10000,7,9,0.0018123999907402322,1.567174324619103e-08,000000000000080f0df553539ee00f69,9.0,branch-identified initialization only,True,GFE,GFE
-0.059043169162446084,3.4050812278423836e-09,131,197,2.5016582969983574,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8415995196416874,0.0,True,w-,square,Square,3,2,0.0,-0.3333333333333333,xi+0.000000_eta-0.333333,0.0,-0.004,0.05,GFE,GFE,9,182254540,square|xi+0.000000_eta-0.333333|GFE|r09,cached,349,B2,0,6,179,1.1142852793561358e-06,10.0,10000,8,11,0.001406800001859665,1.2553974513076833e-08,000000000000080f94f2e98ca0ed1583,9.0,branch-identified initialization only,True,GFE,GFE
-0.05435851905817964,3.257432013923616e-09,151,210,3.8631693850002193,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.83902303749466,0.0,True,w-,square,Square,4,2,0.3333333333333332,-0.3333333333333333,xi+0.333333_eta-0.333333,0.0039999999999999,-0.004,0.0533333333333333,GFE,GFE,7,261440047,square|xi+0.333333_eta-0.333333|GFE|r07,cached,367,B2,1,3,187,1.1142852793561358e-06,10.0,10000,6,8,0.0011618999997153878,2.020756842370552e-08,000000000000080f92e93d8cdd7a192d,9.0,branch-identified initialization only,True,GFE,GFE
-0.04947725139855736,3.7052150155311235e-09,150,210,5.995227422001335,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8415823707950197,3.3306690738754696e-16,True,w-,square,Square,5,2,0.6666666666666665,-0.3333333333333333,xi+0.666667_eta-0.333333,0.0079999999999999,-0.004,0.0566666666666666,GFE,GFE,9,656584695,square|xi+0.666667_eta-0.333333|GFE|r09,cached,389,B2,0,5,199,1.1142852793561358e-06,10.0,10000,6,8,0.0013417000009212643,1.89729763180546e-08,000000000000080fdc4cffe4cea90cf3,9.0,branch-identified initialization only,True,GFE,GFE
-0.044187710395226065,2.007619082074399e-09,169,283,3.2727259590028552,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.862901063212611,0.0,True,w-,square,Square,6,2,1.0,-0.3333333333333333,xi+1.000000_eta-0.333333,0.012,-0.004,0.06,GFE,GFE,9,138842377,square|xi+1.000000_eta-0.333333|GFE|r09,cached,409,B2,0,5,209,1.1142852793561358e-06,10.0,10000,10,13,0.0015488999924855307,1.0717544993514485e-08,000000000000080f990338f452bb10d0,9.0,branch-identified initialization only,True,GFE,GFE
-0.07375044885972179,3.647032492851847e-09,115,136,1.685465053000371,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8160620434950963,0.0,True,w-,square,Square,0,3,-1.0,0.0,xi-1.000000_eta+0.000000,-0.012,0.0,0.04,GFE,GFE,1,468951694,square|xi-1.000000_eta+0.000000|GFE|r01,cached,421,B2,0,5,211,1.1142852793561358e-06,10.0,10000,7,9,0.001174599994556047,1.1695587679109206e-08,000000000000080f87a4f29f681c0bf9,9.0,branch-identified initialization only,True,GFE,GFE
-0.0686925761333422,2.949450256081463e-09,114,162,1.634085400000913,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7690844093923839,1.1102230246251563e-16,True,w-,square,Square,1,3,-0.6666666666666667,0.0,xi-0.666667_eta+0.000000,-0.008,0.0,0.0433333333333333,GFE,GFE,6,639795887,square|xi-0.666667_eta+0.000000|GFE|r06,cached,446,B2,1,6,226,1.1142852793561358e-06,10.0,10000,8,10,0.001368400000501424,1.5061986362633636e-08,000000000000080f655dc3851e2a0ef3,9.0,branch-identified initialization only,True,GFE,GFE
-0.06357633984853435,1.532958522940981e-09,116,181,2.376763002997905,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8183420393845021,0.0,True,w-,square,Square,2,3,-0.3333333333333333,0.0,xi-0.333333_eta+0.000000,-0.004,0.0,0.0466666666666666,GFE,GFE,9,236770905,square|xi-0.333333_eta+0.000000|GFE|r09,cached,469,B2,1,6,239,1.1142852793561358e-06,10.0,10000,6,8,0.0021407000022009015,2.3691875565551932e-08,000000000000080fb73c8103e5ab0666,9.0,branch-identified initialization only,True,GFE,GFE
-0.059043675478522156,4.786923991830098e-09,110,165,2.123997119997512,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8759675154869632,3.3306690738754696e-16,True,w-,square,Square,3,3,0.0,0.0,xi+0.000000_eta+0.000000,0.0,0.0,0.05,GFE,GFE,9,519693606,square|xi+0.000000_eta+0.000000|GFE|r09,cached,489,B2,0,5,249,1.1142852793561358e-06,10.0,10000,4,7,0.000974299997324124,3.1541514523750464e-08,000000000000080fd2c4ff9bd2291421,9.0,branch-identified initialization only,True,GFE,GFE
-0.05453469035472946,3.7184613035333285e-09,145,207,2.4715833260015643,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8499545358603435,0.0,True,w-,square,Square,4,3,0.3333333333333332,0.0,xi+0.333333_eta+0.000000,0.0039999999999999,0.0,0.0533333333333333,GFE,GFE,9,284866234,square|xi+0.333333_eta+0.000000|GFE|r09,cached,509,B2,0,7,259,1.1142852793561358e-06,10.0,10000,7,10,0.0016924999945331365,1.6046073772310636e-08,000000000000080f286cf62a125e1816,9.0,branch-identified initialization only,True,GFE,GFE
-0.04969533762766456,3.1535106257915436e-09,155,201,2.5679054009997344,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8528459594477573,0.0,True,w-,square,Square,5,3,0.6666666666666665,0.0,xi+0.666667_eta+0.000000,0.0079999999999999,0.0,0.0566666666666666,GFE,GFE,6,702364755,square|xi+0.666667_eta+0.000000|GFE|r06,cached,526,B2,0,4,266,1.1142852793561358e-06,10.0,10000,8,10,0.00248690000444185,1.6361746207477454e-08,000000000000080f624699401edc0bc4,9.0,branch-identified initialization only,True,GFE,GFE
-0.04451678550579046,4.464970220889891e-09,151,196,2.512990028997592,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8258563589466233,0.0,True,w-,square,Square,6,3,1.0,0.0,xi+1.000000_eta+0.000000,0.012,0.0,0.06,GFE,GFE,6,930995516,square|xi+1.000000_eta+0.000000|GFE|r06,cached,546,B2,0,5,276,1.1142852793561358e-06,10.0,10000,5,7,0.001220999998622574,1.8815529597798025e-08,000000000000080f872486122582156f,9.0,branch-identified initialization only,True,GFE,GFE
-0.07347779324205067,1.4312969053301631e-09,124,172,0.9940368520001356,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7151690365644832,3.3306690738754696e-16,True,w-,square,Square,0,4,-1.0,0.3333333333333332,xi-1.000000_eta+0.333333,-0.012,0.0039999999999999,0.04,GFE,GFE,9,975883615,square|xi-1.000000_eta+0.333333|GFE|r09,cached,569,B2,0,7,289,1.1142852793561358e-06,10.0,10000,7,9,0.001981800000066869,2.9960518119526835e-08,000000000000080f603bd4dd2b9e0d4c,9.0,branch-identified initialization only,True,GFE,GFE
-0.0679958384894559,4.929366290888929e-09,116,166,1.3831275479969918,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7966673437112779,0.0,True,w-,square,Square,1,4,-0.6666666666666667,0.3333333333333332,xi-0.666667_eta+0.333333,-0.008,0.0039999999999999,0.0433333333333333,GFE,GFE,9,832027856,square|xi-0.666667_eta+0.333333|GFE|r09,cached,589,B2,0,5,299,1.1142852793561358e-06,10.0,10000,7,9,0.0014670000091427937,1.869436740653412e-08,000000000000080f75aeb96afc071bd8,9.0,branch-identified initialization only,True,GFE,GFE
-0.06352032480452909,2.1700982627106406e-09,125,178,1.215972358000727,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8059964538426869,2.220446049250313e-16,True,w-,square,Square,2,4,-0.3333333333333333,0.3333333333333332,xi-0.333333_eta+0.333333,-0.004,0.0039999999999999,0.0466666666666666,GFE,GFE,2,966532667,square|xi-0.333333_eta+0.333333|GFE|r02,cached,602,B2,0,6,302,1.1142852793561358e-06,10.0,10000,6,8,0.0015204000083031133,3.516438113447452e-08,000000000000080f3c9441a61b960fee,9.0,branch-identified initialization only,True,GFE,GFE
-0.059043169099121946,2.5027811946929195e-09,140,191,1.5035118980013067,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8415995623718391,0.0,True,w-,square,Square,3,4,0.0,0.3333333333333332,xi+0.000000_eta+0.333333,0.0,0.0039999999999999,0.05,GFE,GFE,5,640300833,square|xi+0.000000_eta+0.333333|GFE|r05,cached,625,B2,0,5,315,1.1142852793561358e-06,10.0,10000,8,11,0.0015100000018719584,2.0064300258933502e-08,000000000000080fdba91667422128ca,9.0,branch-identified initialization only,True,GFE,GFE
-0.0543585190510922,3.738299753974813e-09,152,181,3.6619248679999146,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8390230129178996,0.0,True,w-,square,Square,4,4,0.3333333333333332,0.3333333333333332,xi+0.333333_eta+0.333333,0.0039999999999999,0.0039999999999999,0.0533333333333333,GFE,GFE,7,769365543,square|xi+0.333333_eta+0.333333|GFE|r07,cached,647,B2,0,4,327,1.1142852793561358e-06,10.0,10000,6,8,0.0016706000023987144,2.1999200159025822e-08,000000000000080fadd3f554ccb9fb9d,9.0,branch-identified initialization only,True,GFE,GFE
-0.04941167075104107,2.4213871419689522e-09,160,216,2.4162776060002216,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8709988222380443,0.0,True,w-,square,Square,5,4,0.6666666666666665,0.3333333333333332,xi+0.666667_eta+0.333333,0.0079999999999999,0.0039999999999999,0.0566666666666666,GFE,GFE,3,420830062,square|xi+0.666667_eta+0.333333|GFE|r03,cached,663,B2,0,4,333,1.1142852793561358e-06,10.0,10000,6,8,0.0012620000052265823,1.7541919249185076e-08,000000000000080ff0dbdc4c31f81428,9.0,branch-identified initialization only,True,GFE,GFE
-0.044122783985634344,4.840515267300871e-09,192,221,6.400117707999016,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8409785648783663,2.220446049250313e-16,True,w-,square,Square,6,4,1.0,0.3333333333333332,xi+1.000000_eta+0.333333,0.012,0.0039999999999999,0.06,GFE,GFE,1,399186593,square|xi+1.000000_eta+0.333333|GFE|r01,cached,681,B2,1,4,341,1.1142852793561358e-06,10.0,10000,9,11,0.0016096000035759062,1.5264400834667896e-08,000000000000080f645c0b4e1c1f0a49,9.0,branch-identified initialization only,True,GFE,GFE
-0.0725310008049998,3.6011002727321814e-09,122,230,1.20034006700007,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7510107830858664,3.3306690738754696e-16,True,w-,square,Square,0,5,-1.0,0.6666666666666665,xi-1.000000_eta+0.666667,-0.012,0.0079999999999999,0.04,GFE,GFE,4,454281602,square|xi-1.000000_eta+0.666667|GFE|r04,cached,704,B2,1,5,354,1.1142852793561358e-06,10.0,10000,8,10,0.0013363000034587458,1.3239483926873537e-08,000000000000080f13f0ba2b380609ae,9.0,branch-identified initialization only,True,GFE,GFE
-0.06802306043446588,2.197429191619916e-09,123,128,1.5269652399983895,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8010856957964385,2.220446049250313e-16,True,w-,square,Square,1,5,-0.6666666666666667,0.6666666666666665,xi-0.666667_eta+0.666667,-0.008,0.0079999999999999,0.0433333333333333,GFE,GFE,8,451026121,square|xi-0.666667_eta+0.666667|GFE|r08,cached,728,B2,0,4,368,1.1142852793561358e-06,10.0,10000,8,10,0.00179569999454543,3.628178722674344e-08,000000000000080feb450548fded1101,9.0,branch-identified initialization only,True,GFE,GFE
-0.06358164919064449,2.8312615551021452e-09,136,185,1.6755755099984526,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8494797630222419,3.3306690738754696e-16,True,w-,square,Square,2,5,-0.3333333333333333,0.6666666666666665,xi-0.333333_eta+0.666667,-0.004,0.0079999999999999,0.0466666666666666,GFE,GFE,7,837266732,square|xi-0.333333_eta+0.666667|GFE|r07,cached,747,B2,0,5,377,1.1142852793561358e-06,10.0,10000,18,21,0.005364600001485087,3.8497459352692404e-08,000000000000080f7276f9cb31e60bdc,9.0,branch-identified initialization only,True,GFE,GFE
-0.05889658932987427,3.043883155556545e-09,123,131,1.707017310000083,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8168703355079681,2.220446049250313e-16,True,w-,square,Square,3,5,0.0,0.6666666666666665,xi+0.000000_eta+0.666667,0.0,0.0079999999999999,0.05,GFE,GFE,9,820375293,square|xi+0.000000_eta+0.666667|GFE|r09,cached,769,B2,1,6,389,1.1142852793561358e-06,10.0,10000,7,9,0.001713800011202693,2.08650443071757e-08,000000000000080fa1dd84e7b7be0326,9.0,branch-identified initialization only,True,GFE,GFE
-0.053525732817805205,3.117622874202723e-09,170,272,3.59864316400126,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8193151146851149,2.220446049250313e-16,True,w-,square,Square,4,5,0.3333333333333332,0.6666666666666665,xi+0.333333_eta+0.666667,0.0039999999999999,0.0079999999999999,0.0533333333333333,GFE,GFE,0,164757605,square|xi+0.333333_eta+0.666667|GFE|r00,cached,780,B2,0,6,390,1.1142852793561358e-06,10.0,10000,6,8,0.0012378999963402748,5.4823639048940805e-08,000000000000080f435544fbd7e91066,9.0,branch-identified initialization only,True,GFE,GFE
