method,finite_ka_root_found,finite_ka_root_class,finite_ka_locally_restoring,finite_ka_equilibrium_x_m,finite_ka_equilibrium_y_m,finite_ka_equilibrium_z_m,finite_ka_displacement_x_m,finite_ka_displacement_y_m,finite_ka_displacement_z_m,finite_ka_displacement_m,finite_ka_displacement_um,finite_ka_displacement_a,finite_ka_candidate_x_m,finite_ka_candidate_y_m,finite_ka_candidate_z_m,finite_ka_candidate_displacement_x_m,finite_ka_candidate_displacement_y_m,finite_ka_candidate_displacement_z_m,finite_ka_candidate_displacement_m,finite_ka_candidate_displacement_a,finite_ka_root_residual_scaled,finite_ka_candidate_residual_scaled,finite_ka_root_on_search_boundary,finite_ka_candidate_on_search_boundary,finite_ka_root_nfev,finite_ka_candidate_nfev,finite_ka_selected_optimizer_success,finite_ka_selected_optimizer_message,finite_ka_selected_start_a_json,finite_ka_target_force_x_n,finite_ka_target_force_y_n,finite_ka_target_force_z_n,finite_ka_target_force_norm_n,finite_ka_target_radiation_force_x_n,finite_ka_target_radiation_force_y_n,finite_ka_target_radiation_force_z_n,finite_ka_target_radiation_force_norm_n,finite_ka_effective_gravity_x_n,finite_ka_effective_gravity_y_n,finite_ka_effective_gravity_z_n,finite_ka_effective_weight_n,finite_ka_equilibrium_force_x_n,finite_ka_equilibrium_force_y_n,finite_ka_equilibrium_force_z_n,finite_ka_equilibrium_radiation_force_x_n,finite_ka_equilibrium_radiation_force_y_n,finite_ka_equilibrium_radiation_force_z_n,finite_ka_candidate_force_x_n,finite_ka_candidate_force_y_n,finite_ka_candidate_force_z_n,finite_ka_stiffness_min_n_m,finite_ka_stiffness_mid_n_m,finite_ka_stiffness_max_n_m,finite_ka_stiffness_eigenvalues_n_m_json,finite_ka_stiffness_matrix_n_m_json,finite_ka_force_jacobian_n_m_json,finite_ka_antisymmetric_jacobian_fro_n_m,finite_ka_candidate_stiffness_eigenvalues_n_m_json,finite_ka_candidate_stiffness_matrix_n_m_json,finite_ka_candidate_force_jacobian_n_m_json,finite_ka_candidate_antisymmetric_jacobian_fro_n_m,finite_ka_projection_residual_target,finite_ka_projection_residual_equilibrium,finite_ka_projection_residual_candidate,finite_ka_projection_condition,finite_ka_model_name,finite_ka_model_metadata_json,viscous_root_found,viscous_root_class,viscous_locally_restoring,viscous_equilibrium_x_m,viscous_equilibrium_y_m,viscous_equilibrium_z_m,viscous_displacement_x_m,viscous_displacement_y_m,viscous_displacement_z_m,viscous_displacement_m,viscous_displacement_um,viscous_displacement_a,viscous_candidate_x_m,viscous_candidate_y_m,viscous_candidate_z_m,viscous_candidate_displacement_x_m,viscous_candidate_displacement_y_m,viscous_candidate_displacement_z_m,viscous_candidate_displacement_m,viscous_candidate_displacement_a,viscous_root_residual_scaled,viscous_candidate_residual_scaled,viscous_root_on_search_boundary,viscous_candidate_on_search_boundary,viscous_root_nfev,viscous_candidate_nfev,viscous_selected_optimizer_success,viscous_selected_optimizer_message,viscous_selected_start_a_json,viscous_target_force_x_n,viscous_target_force_y_n,viscous_target_force_z_n,viscous_target_force_norm_n,viscous_target_radiation_force_x_n,viscous_target_radiation_force_y_n,viscous_target_radiation_force_z_n,viscous_target_radiation_force_norm_n,viscous_effective_gravity_x_n,viscous_effective_gravity_y_n,viscous_effective_gravity_z_n,viscous_effective_weight_n,viscous_equilibrium_force_x_n,viscous_equilibrium_force_y_n,viscous_equilibrium_force_z_n,viscous_equilibrium_radiation_force_x_n,viscous_equilibrium_radiation_force_y_n,viscous_equilibrium_radiation_force_z_n,viscous_candidate_force_x_n,viscous_candidate_force_y_n,viscous_candidate_force_z_n,viscous_stiffness_min_n_m,viscous_stiffness_mid_n_m,viscous_stiffness_max_n_m,viscous_stiffness_eigenvalues_n_m_json,viscous_stiffness_matrix_n_m_json,viscous_force_jacobian_n_m_json,viscous_antisymmetric_jacobian_fro_n_m,viscous_candidate_stiffness_eigenvalues_n_m_json,viscous_candidate_stiffness_matrix_n_m_json,viscous_candidate_force_jacobian_n_m_json,viscous_candidate_antisymmetric_jacobian_fro_n_m,viscous_projection_residual_target,viscous_projection_residual_equilibrium,viscous_projection_residual_candidate,viscous_projection_condition,viscous_model_name,viscous_model_metadata_json,pressure_abs_at_intended_target_pa,pressure_abs_at_exact_equilibrium_pa,task,display_method,seed,pair_id,target_index,target_id,phase_content_id,phase_source,terminal_iteration,terminal_gradient_l2,terminal_gradient_units,terminal_gradient_status,command_time_s,timing_scope,timing_protocol_id,timing_comparable,timing_exclusion_reason,optimizer,role,method_family,preset_role,preset_radius_lambda,target_x_m,target_y_m,target_z_m,evidence_status,manuscript_numerics,field_concentration_fraction,plane_half_width_m,roi_radius_m
Conventional,True,resolved-restoring,True,1.2301449057124779e-05,2.7492966525017736e-05,0.04992064586000768,1.2301449057124779e-05,2.7492966525017736e-05,-7.935413999232005e-05,8.487796175198549e-05,84.87796175198548,0.13058147961843922,1.2301449057124779e-05,2.7492966525017736e-05,0.04992064586000768,1.2301449057124779e-05,2.7492966525017736e-05,-7.935413999232005e-05,8.487796175198549e-05,0.13058147961843922,1.3588853509969285e-11,1.3588853509969285e-11,False,False,8,8,True,`xtol` termination condition is satisfied.,"[-0.0, -0.0, -1.0]",3.5745522450409637e-07,9.945008840462982e-07,-1.7185790041508676e-07,1.0706733319875044e-06,3.5745522450409637e-07,9.945008840462982e-07,9.42427378941049e-07,1.4159716135826447e-06,0.0,0.0,-1.1142852793561358e-06,1.1142852793561358e-06,-1.6877131474041934e-19,3.3907059750834664e-18,-1.475637273235398e-17,-1.6877131474041934e-19,3.3907059750834664e-18,1.1142852793413794e-06,-1.6877131474041934e-19,3.3907059750834664e-18,-1.475637273235398e-17,0.0020702970776775007,0.0343394604373566,0.03513139406340928,"[0.0020702970776775007, 0.0343394604373566, 0.03513139406340928]","[[0.03459653818277774, 0.00037081864305132505, 1.1924673287377338e-05], [0.00037081864305132505, 0.03487429868683518, -2.0718407762166853e-05], [1.1924673287377338e-05, -2.0718407762166853e-05, 0.002070314708830447]]","[[-0.03459653818277774, 0.0023378928201677847, -5.51717899130884e-05], [-0.0030795301062704348, -0.03487429868683518, -2.30148512958089e-05], [3.1322443338333726e-05, 6.445166682014261e-05, -0.002070314708830447]]",0.003831683886235627,"[0.0020702970776775007, 0.0343394604373566, 0.03513139406340928]","[[0.03459653818277774, 0.00037081864305132505, 1.1924673287377338e-05], [0.00037081864305132505, 0.03487429868683518, -2.0718407762166853e-05], [1.1924673287377338e-05, -2.0718407762166853e-05, 0.002070314708830447]]","[[-0.03459653818277774, 0.0023378928201677847, -5.51717899130884e-05], [-0.0030795301062704348, -0.03487429868683518, -2.30148512958089e-05], [3.1322443338333726e-05, 6.445166682014261e-05, -0.002070314708830447]]",0.003831683886235627,0.005284453353921321,0.005271269850105639,0.005271269850105639,1.4302614160685585,finite-ka elastic-solid-sphere partial-wave reference,"{""angular_frequency_rad_s"": 251327.41228718346, ""elastic_boundary_conditions"": ""normal velocity and normal traction continuous; tangential traction zero"", ""elastic_scattering_reference"": ""Faran, JASA 23, 405-418 (1951), doi:10.1121/1.1906780"", ""equilibrium_centered"": true, ""equilibrium_force_evaluation"": {""control_radius_a"": 2.0, ""lmax"": 3, ""projection_condition"": 1.4302614160685585, ""projection_residual"": 0.005271269850105639, ""surface_points"": 128, ""velocity_step_a"": 0.002}, ""equilibrium_root_protocol"": {""max_nfev_per_start"": 14, ""number_of_starts"": 7, ""numerical_root_tolerance_scaled_force"": 0.0025, ""search_half_width_a"": 4.0, ""selection"": ""target-nearest converged numerical root""}, ""field"": {""directivity_model"": ""murata_table"", ""field_type"": ""ArbitraryArrayPressureField"", ""frequency_hz"": 40000.0, ""front_only"": true, ""number_of_elements"": 256, ""piston_radius_m"": 0.005, ""pressure_phasor"": {""amplitude_convention"": ""peak pressure phasor"", ""outgoing_wave"": ""exp(+i k r) / r"", ""time_dependence"": ""p(x,t) = Re[p_hat(x) exp(-i omega t)]""}, ""sound_speed_m_s"": 343.0, ""source_calibration"": ""120 dB SPL re 20 uPa RMS at 0.30 m on axis; converted to peak phasor"", ""source_strength_pa_m_peak"": 8.48528137423857, ""wavenumber_rad_m"": 732.7329804291063}, ""frequency_hz"": 40000.0, ""include_effective_gravity"": true, ""jacobian_step_a"": 0.1, ""jacobian_step_m"": 6.5e-05, ""ka"": 0.47627643727891905, ""medium"": {""density_kg_m3"": 1.225, ""dynamic_viscosity_pa_s"": 1.854e-05, ""gravity_m_s2"": 9.80665, ""sound_speed_m_s"": 343.0}, ""model_name"": ""finite-ka elastic-solid-sphere partial-wave reference"", ""model_role"": ""independent finite-ka elastic-bead force reference"", ""model_scope"": ""homogeneous isotropic elastic solid sphere with internal longitudinal and shear modes; inviscid host momentum-flux integration; no thermoviscous, streaming, wall, or multiple-scattering correction"", ""partial_wave_numerics"": {""control_radius_a"": 2.0, ""fit_n_mu"": 6, ""fit_n_phi"": 12, ""fit_rcond"": 1e-12, ""fit_shell_wavelengths"": [0.1, 0.16, 0.22], ""lmax"": 3, ""surface_n_mu"": 8, ""surface_n_phi"": 16, ""velocity_step_a"": 0.002}, ""pressure_phasor"": {""amplitude_convention"": ""peak pressure phasor"", ""outgoing_wave"": ""exp(+i k r) / r"", ""time_dependence"": ""p(x,t) = Re[p_hat(x) exp(-i omega t)]""}, ""sphere"": {""bulk_modulus_pa"": 399666666.6666667, ""compressibility_pa_inverse"": 2.50208507089241e-09, ""density_kg_m3"": 100.0, ""lame_first_parameter_pa"": 311500000.0, ""longitudinal_sound_speed_m_s"": 2400.0, ""material_label"": ""declared homogeneous isotropic elastic bead"", ""parameter_provenance"": ""declared simulation defaults; replace density and elastic wave speeds with measured bead values for quantitative experiment matching"", ""particle_model"": ""homogeneous isotropic elastic solid sphere"", ""poisson_ratio"": 0.35098591549295777, ""radius_m"": 0.00065, ""shear_modulus_pa"": 132250000.0, ""shear_sound_speed_m_s"": 1150.0, ""volume_m3"": 1.1503465099894626e-09, ""young_modulus_pa"": 357335774.64788735}, ""target_force_evaluation"": {""control_radius_a"": 2.0, ""lmax"": 3, ""projection_condition"": 1.4302614160685585, ""projection_residual"": 0.005284453353921321, ""surface_points"": 128, ""velocity_step_a"": 0.002}, ""wavelength_m"": 0.008575, ""wavenumber_rad_m"": 732.7329804291063}",True,resolved-restoring,True,1.033345280913925e-05,2.7374004409262735e-05,0.05038940854438194,1.033345280913925e-05,2.7374004409262735e-05,0.00038940854438193617,0.00039050624937639013,390.50624937639014,0.6007788451944464,1.033345280913925e-05,2.7374004409262735e-05,0.05038940854438194,1.033345280913925e-05,2.7374004409262735e-05,0.00038940854438193617,0.00039050624937639013,0.6007788451944464,3.739260957387017e-14,3.739260957387017e-14,False,False,5,5,True,`gtol` termination condition is satisfied.,"[0.0, 0.0, 1.0]",3.8769089982859127e-07,1.0682355276448602e-06,8.267537923593166e-07,1.4053302848487637e-06,3.8769089982859127e-07,1.0682355276448602e-06,1.9410390717154524e-06,2.2492363269026625e-06,0.0,0.0,-1.1142852793561358e-06,1.1142852793561358e-06,3.2171697223180645e-20,2.334409737535669e-20,1.249373597200093e-20,3.2171697223180645e-20,2.334409737535669e-20,1.1142852793561483e-06,3.2171697223180645e-20,2.334409737535669e-20,1.249373597200093e-20,0.002116851079385341,0.03781251371587531,0.03870746092140609,"[0.002116851079385341, 0.03781251371587531, 0.03870746092140609]","[[0.03812588131209745, 0.0004269008789516399, -9.959813804299598e-06], [0.0004269008789516399, 0.03839408000933797, -1.9690297929497766e-05], [-9.959813804299598e-06, -1.9690297929497766e-05, 0.002116864395231304]]","[[-0.03812588131209745, 0.00043155148117767964, 3.997063093617966e-06], [-0.0012853532390809594, -0.03839408000933797, 6.9081611447049735e-06], [1.592256451498123e-05, 3.2472434714290556e-05, -0.002116864395231304]]",0.0012141988239398206,"[0.002116851079385341, 0.03781251371587531, 0.03870746092140609]","[[0.03812588131209745, 0.0004269008789516399, -9.959813804299598e-06], [0.0004269008789516399, 0.03839408000933797, -1.9690297929497766e-05], [-9.959813804299598e-06, -1.9690297929497766e-05, 0.002116864395231304]]","[[-0.03812588131209745, 0.00043155148117767964, 3.997063093617966e-06], [-0.0012853532390809594, -0.03839408000933797, 6.9081611447049735e-06], [1.592256451498123e-05, 3.2472434714290556e-05, -0.002116864395231304]]",0.0012141988239398206,,,,,viscous-boundary-layer elastic-solid Rayleigh sensitivity,"{""angular_frequency_rad_s"": 251327.41228718346, ""equilibrium_centered"": true, ""equilibrium_force_evaluation"": {""dipole_contrast_imag"": 0.024798164729792054, ""dipole_contrast_real"": 1.0061462351705972, ""monopole_contrast_imag"": 0.0, ""monopole_contrast_real"": 0.9996393994370308, ""pressure_gradient_step_a"": 0.02, ""shear_boundary_layer_thickness_m"": 1.0974427873002967e-05, ""shear_boundary_layer_to_radius"": 0.016883735189235336, ""velocity_gradient_step_a"": 0.05}, ""equilibrium_root_protocol"": {""max_nfev_per_start"": 14, ""number_of_starts"": 7, ""numerical_root_tolerance_scaled_force"": 0.0025, ""search_half_width_a"": 4.0, ""selection"": ""target-nearest converged numerical root""}, ""excluded_physics"": [""thermal boundary-layer correction"", ""microstreaming"", ""nearby-wall correction"", ""particle-particle multiple scattering"", ""finite-ka viscous hybridization""], ""field"": {""directivity_model"": ""murata_table"", ""field_type"": ""ArbitraryArrayPressureField"", ""frequency_hz"": 40000.0, ""front_only"": true, ""number_of_elements"": 256, ""piston_radius_m"": 0.005, ""pressure_phasor"": {""amplitude_convention"": ""peak pressure phasor"", ""outgoing_wave"": ""exp(+i k r) / r"", ""time_dependence"": ""p(x,t) = Re[p_hat(x) exp(-i omega t)]""}, ""sound_speed_m_s"": 343.0, ""source_calibration"": ""120 dB SPL re 20 uPa RMS at 0.30 m on axis; converted to peak phasor"", ""source_strength_pa_m_peak"": 8.48528137423857, ""wavenumber_rad_m"": 732.7329804291063}, ""frequency_hz"": 40000.0, ""incident_derivatives"": {""operator"": ""analytic center derivatives of least-squares regular spherical-wave projection v1"", ""projection_numerics"": {""control_radius_a"": 2.0, ""fit_n_mu"": 6, ""fit_n_phi"": 12, ""fit_rcond"": 1e-12, ""fit_shell_wavelengths"": [0.1, 0.16, 0.22], ""lmax"": 3, ""surface_n_mu"": 8, ""surface_n_phi"": 16, ""velocity_step_a"": 0.002}}, ""include_effective_gravity"": true, ""jacobian_step_a"": 0.1, ""jacobian_step_m"": 6.5e-05, ""ka"": 0.47627643727891905, ""medium"": {""density_kg_m3"": 1.225, ""dynamic_viscosity_pa_s"": 1.854e-05, ""gravity_m_s2"": 9.80665, ""sound_speed_m_s"": 343.0}, ""model_name"": ""viscous-boundary-layer elastic-solid Rayleigh sensitivity"", ""model_role"": ""secondary viscosity sensitivity; not the finite-ka reference"", ""model_scope"": ""long-wave elastic solid sphere with host viscous shear boundary layer in the dipole response; elastic bulk-compressibility monopole without thermal correction"", ""pressure_phasor"": {""amplitude_convention"": ""peak pressure phasor"", ""outgoing_wave"": ""exp(+i k r) / r"", ""time_dependence"": ""p(x,t) = Re[p_hat(x) exp(-i omega t)]""}, ""references"": [""Settnes and Bruus, Phys. Rev. E 85, 016327 (2012), doi:10.1103/PhysRevE.85.016327"", ""Karlsen and Bruus, Phys. Rev. E 92, 043010 (2015), doi:10.1103/PhysRevE.92.043010""], ""sphere"": {""bulk_modulus_pa"": 399666666.6666667, ""compressibility_pa_inverse"": 2.50208507089241e-09, ""density_kg_m3"": 100.0, ""lame_first_parameter_pa"": 311500000.0, ""longitudinal_sound_speed_m_s"": 2400.0, ""material_label"": ""declared homogeneous isotropic elastic bead"", ""parameter_provenance"": ""declared simulation defaults; replace density and elastic wave speeds with measured bead values for quantitative experiment matching"", ""particle_model"": ""homogeneous isotropic elastic solid sphere"", ""poisson_ratio"": 0.35098591549295777, ""radius_m"": 0.00065, ""shear_modulus_pa"": 132250000.0, ""shear_sound_speed_m_s"": 1150.0, ""volume_m3"": 1.1503465099894626e-09, ""young_modulus_pa"": 357335774.64788735}, ""target_force_evaluation"": {""dipole_contrast_imag"": 0.024798164729792054, ""dipole_contrast_real"": 1.0061462351705972, ""monopole_contrast_imag"": 0.0, ""monopole_contrast_real"": 0.9996393994370308, ""pressure_gradient_step_a"": 0.02, ""shear_boundary_layer_thickness_m"": 1.0974427873002967e-05, ""shear_boundary_layer_to_radius"": 0.016883735189235336, ""velocity_gradient_step_a"": 0.05}, ""validity"": ""ka << 1 with particle radius and shear layer small versus wavelength"", ""viscous_rayleigh_numerics"": {""pressure_gradient_step_a"": 0.02, ""regular_wave_derivatives"": true, ""velocity_gradient_step_a"": 0.05}, ""viscous_response"": {""dipole_contrast_imag"": 0.024798164729792054, ""dipole_contrast_real"": 1.0061462351705972, ""monopole_contrast_imag"": 0.0, ""monopole_contrast_real"": 0.9996393994370308, ""shear_boundary_layer_thickness_m"": 1.0974427873002967e-05, ""shear_boundary_layer_to_radius"": 0.016883735189235336}, ""wavelength_m"": 0.008575, ""wavenumber_rad_m"": 732.7329804291063}",4.0413818073969604e-05,91.07659563542688,Single,Conventional,172817509.0,Single-seed-172817509,0,Single,000000000000080f1c962cbb4bdc0c96,current production command with fixed declared objective,6130,696.9510597813381,N m^-1 rad^-1,native optimized-objective gradient,34.15394200000446,"fresh command construction from declared inputs through terminal host phase: problem/objective initialization, acoustic transfer construction, applicable host-to-device transfer, compilation/warmup, device synchronization, native solve, and result extraction included; independent mechanical validation, cache retrieval, table export, and rendering excluded",main-fig8-comparable-end-to-end-v2,True,,BFGS,engineering,optimization,not_applicable,,0.0,0.0,0.05,PRODUCTION,True,0.16809337097105542,0.012,0.003
