objective,phase_gradient_rms,nit,nfev,runtime_s,scipy_success,status,message,winding,winding_loop_min_over_median,winding_circulation_residual,winding_robust,branch,final_budget_state_iteration,final_state_is_early_terminal,array,array_label,ix,iy,xi,eta,target_id,target_x_m,target_y_m,target_z_m,method,method_short,replicate,seed,trajectory_id,cache_status,trajectory_index
-6526.313211098173,497.3480347227712,8376,10114,354.26889964399743,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8546056410036142,0.0,True,w-,8376,True,square,Square,5,1,0.6666666666666665,-0.6666666666666667,xi+0.666667_eta-0.666667,0.007999999999999998,-0.008000000000000002,0.05666666666666667,Conventional,C,4,943081342,square|xi+0.666667_eta-0.666667|C|r04,new,125
-6475.237285414531,500.7166706165885,10000,11826,70.88570521899965,False,1,Maximum number of iterations has been exceeded.,1,0.8295526187483089,0.0,True,w+,10000,False,square,Square,5,1,0.6666666666666665,-0.6666666666666667,xi+0.666667_eta-0.666667,0.007999999999999998,-0.008000000000000002,0.05666666666666667,Conventional,C,5,404966448,square|xi+0.666667_eta-0.666667|C|r05,cached,126
-6487.8082945698525,517.8559425887859,10000,11866,83.65091042099812,False,1,Maximum number of iterations has been exceeded.,-1,0.8022402912866147,4.440892098500626e-16,True,w-,10000,False,square,Square,5,1,0.6666666666666665,-0.6666666666666667,xi+0.666667_eta-0.666667,0.007999999999999998,-0.008000000000000002,0.05666666666666667,Conventional,C,6,206798445,square|xi+0.666667_eta-0.666667|C|r06,cached,127
-6441.169072745132,502.69965503054965,10000,11907,120.59556991700083,False,1,Maximum number of iterations has been exceeded.,-1,0.7566967666767336,0.0,True,w-,10000,False,square,Square,5,1,0.6666666666666665,-0.6666666666666667,xi+0.666667_eta-0.666667,0.007999999999999998,-0.008000000000000002,0.05666666666666667,Conventional,C,7,491749809,square|xi+0.666667_eta-0.666667|C|r07,cached,128
-6503.496192281101,507.31979146464215,9847,11693,406.42923710500327,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8228181643422581,1.1102230246251565e-16,True,w-,9847,True,square,Square,5,1,0.6666666666666665,-0.6666666666666667,xi+0.666667_eta-0.666667,0.007999999999999998,-0.008000000000000002,0.05666666666666667,Conventional,C,8,788374509,square|xi+0.666667_eta-0.666667|C|r08,new,129
-6447.297839314948,517.6238112963846,10000,11831,79.12698365799588,False,1,Maximum number of iterations has been exceeded.,-1,0.7995977917307651,2.220446049250313e-16,True,w-,10000,False,square,Square,5,1,0.6666666666666665,-0.6666666666666667,xi+0.666667_eta-0.666667,0.007999999999999998,-0.008000000000000002,0.05666666666666667,Conventional,C,9,806505331,square|xi+0.666667_eta-0.666667|C|r09,cached,130
-5811.041831568137,494.3848965447493,10000,11829,80.8762886389959,False,1,Maximum number of iterations has been exceeded.,1,0.8760047730782489,0.0,True,w+,10000,False,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,0,81163770,square|xi+1.000000_eta-0.666667|C|r00,cached,131
-5780.417634102016,491.60710386113243,9492,11443,393.7825835699987,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.809213059445868,3.3306690738754696e-16,True,w-,9492,True,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,1,234892865,square|xi+1.000000_eta-0.666667|C|r01,new,132
-5762.040725389912,473.4225472913138,10000,11819,81.52625532900129,False,1,Maximum number of iterations has been exceeded.,-1,0.8221708614180868,0.0,True,w-,10000,False,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,2,47736773,square|xi+1.000000_eta-0.666667|C|r02,cached,133
-5799.554889187999,491.47111398697064,10000,11766,83.75456770600067,False,1,Maximum number of iterations has been exceeded.,1,0.8383130455299993,2.220446049250313e-16,True,w+,10000,False,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,3,170804604,square|xi+1.000000_eta-0.666667|C|r03,cached,134
-5825.730615199251,477.51272720174563,10000,11920,83.83976214399445,False,1,Maximum number of iterations has been exceeded.,1,0.8265768537608121,3.3306690738754696e-16,True,w+,10000,False,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,4,352392853,square|xi+1.000000_eta-0.666667|C|r04,cached,135
-5793.543090399847,493.52798195937936,10000,11914,86.57725431500148,False,1,Maximum number of iterations has been exceeded.,1,0.8816501211156128,2.220446049250313e-16,True,w+,10000,False,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,5,670283897,square|xi+1.000000_eta-0.666667|C|r05,cached,136
-5756.1156512725765,494.79328842470136,8996,10840,165.85926609499438,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8126598948814505,4.440892098500626e-16,True,w-,8996,True,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,6,487119250,square|xi+1.000000_eta-0.666667|C|r06,new,137
-5785.274936347134,487.4927458066683,10000,11844,85.45807111400063,False,1,Maximum number of iterations has been exceeded.,1,0.7935216327491968,2.220446049250313e-16,True,w+,10000,False,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,7,108800698,square|xi+1.000000_eta-0.666667|C|r07,cached,138
-5789.451351357468,495.8823392296795,10000,11794,85.28671108999697,False,1,Maximum number of iterations has been exceeded.,-1,0.8241408939045015,0.0,True,w-,10000,False,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,8,307708956,square|xi+1.000000_eta-0.666667|C|r08,cached,139
-5741.646956110265,487.2498131458873,10000,11791,81.3025407400055,False,1,Maximum number of iterations has been exceeded.,-1,0.7877286635930211,0.0,True,w-,10000,False,square,Square,6,1,1.0,-0.6666666666666667,xi+1.000000_eta-0.666667,0.012,-0.008000000000000002,0.060000000000000005,Conventional,C,9,688788055,square|xi+1.000000_eta-0.666667|C|r09,cached,140
-9786.011041739062,535.2037210764294,10000,11819,90.40902003300289,False,1,Maximum number of iterations has been exceeded.,-1,0.7841592850197348,2.220446049250313e-16,True,w-,10000,False,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,0,17526205,square|xi-1.000000_eta-0.333333|C|r00,cached,141
-9654.680480419467,512.9932512011464,10000,11811,84.27405705799902,False,1,Maximum number of iterations has been exceeded.,1,0.722456456021188,2.220446049250313e-16,True,w+,10000,False,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,1,773343478,square|xi-1.000000_eta-0.333333|C|r01,cached,142
-9762.4546893703,526.8402041092519,10000,11810,82.76534376899508,False,1,Maximum number of iterations has been exceeded.,-1,0.6963221522625995,0.0,True,w-,10000,False,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,2,417294249,square|xi-1.000000_eta-0.333333|C|r02,cached,143
-9795.239243895177,513.0003956248385,10000,11838,81.82258141200145,False,1,Maximum number of iterations has been exceeded.,-1,0.8091838669809397,2.220446049250313e-16,True,w-,10000,False,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,3,539922479,square|xi-1.000000_eta-0.333333|C|r03,cached,144
-9793.192342525588,502.35374340718624,10000,11964,84.63196065500233,False,1,Maximum number of iterations has been exceeded.,1,0.6946619232443116,2.220446049250313e-16,True,w+,10000,False,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,4,566277075,square|xi-1.000000_eta-0.333333|C|r04,cached,145
-9746.935268371275,517.4360608921871,10000,11848,79.12523073199554,False,1,Maximum number of iterations has been exceeded.,-1,0.7603362774015361,1.1102230246251565e-16,True,w-,10000,False,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,5,863973393,square|xi-1.000000_eta-0.333333|C|r05,cached,146
-9700.479807084155,504.2618208425348,8391,10072,58.80248393800139,False,2,Desired error not necessarily achieved due to precision loss.,1,0.681482452151132,1.1102230246251565e-16,True,w+,8391,True,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,6,722176980,square|xi-1.000000_eta-0.333333|C|r06,new,147
-9787.96053251634,505.38487789021116,10000,11866,72.83344995100197,False,1,Maximum number of iterations has been exceeded.,-1,0.7938968986034488,2.220446049250313e-16,True,w-,10000,False,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,7,393267875,square|xi-1.000000_eta-0.333333|C|r07,cached,148
-9777.559817758029,509.4885394906357,10000,11864,78.47783910300495,False,1,Maximum number of iterations has been exceeded.,1,0.6777925919235107,2.220446049250313e-16,True,w+,10000,False,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,8,819372224,square|xi-1.000000_eta-0.333333|C|r08,cached,149
-9803.145720671662,508.64823549823495,10000,11785,87.31722340399574,False,1,Maximum number of iterations has been exceeded.,-1,0.7967287024710101,2.220446049250313e-16,True,w-,10000,False,square,Square,0,2,-1.0,-0.33333333333333337,xi-1.000000_eta-0.333333,-0.012,-0.004000000000000001,0.04,Conventional,C,9,823218161,square|xi-1.000000_eta-0.333333|C|r09,cached,150
-9054.797920507619,520.180319081602,10000,11807,82.4178079169942,False,1,Maximum number of iterations has been exceeded.,-1,0.7505555851575966,2.220446049250313e-16,True,w-,10000,False,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,0,578738400,square|xi-0.666667_eta-0.333333|C|r00,cached,151
-8930.297603819543,518.0416666994996,10000,11767,84.2731092959948,False,1,Maximum number of iterations has been exceeded.,-1,0.6152603061696154,2.220446049250313e-16,True,w-,10000,False,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,1,646179939,square|xi-0.666667_eta-0.333333|C|r01,cached,152
-9007.516067248436,514.1738721978027,10000,11882,85.0025104410015,False,1,Maximum number of iterations has been exceeded.,-1,0.7247844007891652,0.0,True,w-,10000,False,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,2,304326862,square|xi-0.666667_eta-0.333333|C|r02,cached,153
-9049.480774998521,503.8307088213184,10000,11768,72.31477022200124,False,1,Maximum number of iterations has been exceeded.,1,0.7325341966916505,1.1102230246251565e-16,True,w+,10000,False,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,3,530760465,square|xi-0.666667_eta-0.333333|C|r03,cached,154
-9049.380711807753,527.3356697757503,9579,11322,385.8332649100048,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7521773623894658,2.220446049250313e-16,True,w+,9579,True,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,4,820437393,square|xi-0.666667_eta-0.333333|C|r04,new,155
-9042.163365212376,525.6010768253292,9069,10819,65.51519843599817,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7055957429148764,1.1102230246251565e-16,True,w-,9069,True,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,5,156541018,square|xi-0.666667_eta-0.333333|C|r05,new,156
-9025.700685504806,500.929050450008,10000,11807,74.2281367849937,False,1,Maximum number of iterations has been exceeded.,1,0.771541422138219,0.0,True,w+,10000,False,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,6,904769574,square|xi-0.666667_eta-0.333333|C|r06,cached,157
-9104.769222110988,499.71612553891543,8888,10560,147.74605982699723,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8152227433044025,0.0,True,w-,8888,True,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,7,535720411,square|xi-0.666667_eta-0.333333|C|r07,new,158
-9001.736195530093,500.0688575910339,10000,11850,127.80282611999428,False,1,Maximum number of iterations has been exceeded.,1,0.7538027361728618,0.0,True,w+,10000,False,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,8,219654811,square|xi-0.666667_eta-0.333333|C|r08,cached,159
-9080.28396823497,511.76527815397736,10000,11701,80.26676298899838,False,1,Maximum number of iterations has been exceeded.,-1,0.7461279851226201,3.3306690738754696e-16,True,w-,10000,False,square,Square,1,2,-0.6666666666666667,-0.33333333333333337,xi-0.666667_eta-0.333333,-0.008000000000000002,-0.004000000000000001,0.043333333333333335,Conventional,C,9,357526323,square|xi-0.666667_eta-0.333333|C|r09,cached,160
-8481.310792388262,503.4934877682835,10000,11817,95.65095412500523,False,1,Maximum number of iterations has been exceeded.,1,0.8034091146372008,0.0,True,w+,10000,False,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,0,143699840,square|xi-0.333333_eta-0.333333|C|r00,cached,161
-8439.541846935455,495.31420643057606,10000,11785,90.45422171899554,False,1,Maximum number of iterations has been exceeded.,-1,0.829820207568771,0.0,True,w-,10000,False,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,1,93831634,square|xi-0.333333_eta-0.333333|C|r01,cached,162
-8479.928027548054,509.07900966115034,8197,9780,56.0694818760021,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8010239629633367,0.0,True,w-,8197,True,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,2,334563589,square|xi-0.333333_eta-0.333333|C|r02,new,163
-8461.853776655218,519.0777112257863,8469,10103,124.47477560400148,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7931542989700608,2.220446049250313e-16,True,w-,8469,True,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,3,608107001,square|xi-0.333333_eta-0.333333|C|r03,new,164
-8414.886362743808,506.69188828115483,10000,11786,78.83347449500434,False,1,Maximum number of iterations has been exceeded.,1,0.7239199236385729,0.0,True,w+,10000,False,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,4,601607679,square|xi-0.333333_eta-0.333333|C|r04,cached,165
-8406.36764371383,537.0810526963785,10000,11826,92.97502582999732,False,1,Maximum number of iterations has been exceeded.,-1,0.6734670842377062,2.220446049250313e-16,True,w-,10000,False,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,5,397045996,square|xi-0.333333_eta-0.333333|C|r05,cached,166
-8474.185767635414,512.713999399415,9347,11053,65.51464015199599,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7759214045199788,0.0,True,w+,9347,True,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,6,135090654,square|xi-0.333333_eta-0.333333|C|r06,new,167
-8377.980233612965,478.8412207266903,8919,10513,224.51855076199718,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7242903663869338,2.220446049250313e-16,True,w-,8919,True,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,7,864357053,square|xi-0.333333_eta-0.333333|C|r07,new,168
-8450.324355590912,539.6005911100997,10000,11796,68.08693183900323,False,1,Maximum number of iterations has been exceeded.,-1,0.6921689490715959,0.0,True,w-,10000,False,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,8,114308058,square|xi-0.333333_eta-0.333333|C|r08,cached,169
-8386.60542059205,494.6232914265135,10000,11740,71.89855876499496,False,1,Maximum number of iterations has been exceeded.,-1,0.745954445722192,1.1102230246251565e-16,True,w-,10000,False,square,Square,2,2,-0.33333333333333337,-0.33333333333333337,xi-0.333333_eta-0.333333,-0.004000000000000001,-0.004000000000000001,0.04666666666666667,Conventional,C,9,818274516,square|xi-0.333333_eta-0.333333|C|r09,cached,170
-7852.043237429382,487.95570073637884,10000,11817,72.02300690300035,False,1,Maximum number of iterations has been exceeded.,-1,0.8004400049589879,0.0,True,w-,10000,False,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,0,500452339,square|xi+0.000000_eta-0.333333|C|r00,cached,171
-7797.288767915543,469.3410775101146,10000,11779,79.64885386900278,False,1,Maximum number of iterations has been exceeded.,-1,0.8110848031451446,0.0,True,w-,10000,False,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,1,197518980,square|xi+0.000000_eta-0.333333|C|r01,cached,172
-7874.358166670786,496.04879681011676,10000,11741,79.50323338399903,False,1,Maximum number of iterations has been exceeded.,-1,0.8089311894246191,0.0,True,w-,10000,False,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,2,750248564,square|xi+0.000000_eta-0.333333|C|r02,cached,173
-7877.5932883211,515.5076551939164,8184,9752,74.9736523879983,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8202997146017952,2.220446049250313e-16,True,w+,8184,True,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,3,655255452,square|xi+0.000000_eta-0.333333|C|r03,new,174
-7837.685837138618,521.6542607261887,10000,11751,65.22423251599685,False,1,Maximum number of iterations has been exceeded.,-1,0.7812420372854982,1.1102230246251565e-16,True,w-,10000,False,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,4,440241072,square|xi+0.000000_eta-0.333333|C|r04,cached,175
-7864.112526391839,510.5058193114497,7760,9224,329.9531183490035,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.7762536116194911,3.3306690738754696e-16,True,w-,7760,True,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,5,989344412,square|xi+0.000000_eta-0.333333|C|r05,new,176
-7814.440675677746,516.3598282526118,10000,11787,64.65502473399829,False,1,Maximum number of iterations has been exceeded.,1,0.7345554513336702,0.0,True,w+,10000,False,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,6,352493793,square|xi+0.000000_eta-0.333333|C|r06,cached,177
-7841.401347348354,502.4800128727776,10000,11790,60.860874357000284,False,1,Maximum number of iterations has been exceeded.,1,0.779155242831681,2.220446049250313e-16,True,w+,10000,False,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,7,76488506,square|xi+0.000000_eta-0.333333|C|r07,cached,178
-7817.050187302126,512.6697855591418,9778,11501,377.9351578370042,False,2,Desired error not necessarily achieved due to precision loss.,1,0.8393788149743859,3.3306690738754696e-16,True,w+,9778,True,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,8,117300893,square|xi+0.000000_eta-0.333333|C|r08,new,179
-7885.726107383699,520.6470628921667,9258,10971,299.6931071929939,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.813156901942165,2.220446049250313e-16,True,w-,9258,True,square,Square,3,2,0.0,-0.33333333333333337,xi+0.000000_eta-0.333333,0.0,-0.004000000000000001,0.05,Conventional,C,9,182254540,square|xi+0.000000_eta-0.333333|C|r09,new,180
-7228.274061236877,510.9662312836824,10000,11761,72.04957504499907,False,1,Maximum number of iterations has been exceeded.,1,0.8387744358065208,2.220446049250313e-16,True,w+,10000,False,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,0,299950564,square|xi+0.333333_eta-0.333333|C|r00,cached,181
-7244.801254205933,513.3796882826387,10000,11721,70.71712742700038,False,1,Maximum number of iterations has been exceeded.,1,0.8259002219568657,0.0,True,w+,10000,False,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,1,580642527,square|xi+0.333333_eta-0.333333|C|r01,cached,182
-7227.649622654797,486.4047731194002,9650,11463,119.54128041600052,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7722225415362846,1.1102230246251565e-16,True,w+,9650,True,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,2,818923531,square|xi+0.333333_eta-0.333333|C|r02,new,183
-7241.359005971509,500.1386669050999,10000,11777,60.0560899589982,False,1,Maximum number of iterations has been exceeded.,1,0.8471596065779048,0.0,True,w+,10000,False,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,3,290385191,square|xi+0.333333_eta-0.333333|C|r03,cached,184
-7277.756736799083,513.2338651745262,6272,7618,273.2423233869995,False,2,Desired error not necessarily achieved due to precision loss.,-1,0.8205405471308276,1.1102230246251565e-16,True,w-,6272,True,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,4,875773270,square|xi+0.333333_eta-0.333333|C|r04,new,185
-7237.326293653988,494.5216266789871,10000,11786,61.05963088900171,False,1,Maximum number of iterations has been exceeded.,1,0.7936838153360021,2.220446049250313e-16,True,w+,10000,False,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,5,657980822,square|xi+0.333333_eta-0.333333|C|r05,cached,186
-7208.912545873861,511.0850427287917,10000,11852,61.38049418800074,False,1,Maximum number of iterations has been exceeded.,-1,0.8089908495391535,1.1102230246251565e-16,True,w-,10000,False,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,6,807800241,square|xi+0.333333_eta-0.333333|C|r06,cached,187
-7218.182635660263,499.1048846107042,10000,11857,69.63377827099612,False,1,Maximum number of iterations has been exceeded.,-1,0.773024613152926,3.3306690738754696e-16,True,w-,10000,False,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,7,261440047,square|xi+0.333333_eta-0.333333|C|r07,cached,188
-7237.797427760984,504.79849353580465,10000,11727,68.46614109999791,False,1,Maximum number of iterations has been exceeded.,-1,0.8093446679667706,3.3306690738754696e-16,True,w-,10000,False,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,8,195831528,square|xi+0.333333_eta-0.333333|C|r08,cached,189
-7218.154514113288,497.3853910418147,10000,11769,67.86753831100214,False,1,Maximum number of iterations has been exceeded.,1,0.7195736174675758,3.3306690738754696e-16,True,w+,10000,False,square,Square,4,2,0.33333333333333326,-0.33333333333333337,xi+0.333333_eta-0.333333,0.003999999999999999,-0.004000000000000001,0.05333333333333334,Conventional,C,9,259457216,square|xi+0.333333_eta-0.333333|C|r09,cached,190
-6583.906870547602,498.3578011264661,10000,11781,57.283514784001454,False,1,Maximum number of iterations has been exceeded.,-1,0.8469228186159755,2.220446049250313e-16,True,w-,10000,False,square,Square,5,2,0.6666666666666665,-0.33333333333333337,xi+0.666667_eta-0.333333,0.007999999999999998,-0.004000000000000001,0.05666666666666667,Conventional,C,0,811743845,square|xi+0.666667_eta-0.333333|C|r00,cached,191
-6553.291716959931,487.5840748578497,10000,11749,57.35788739500276,False,1,Maximum number of iterations has been exceeded.,1,0.7501630608410185,3.3306690738754696e-16,True,w+,10000,False,square,Square,5,2,0.6666666666666665,-0.33333333333333337,xi+0.666667_eta-0.333333,0.007999999999999998,-0.004000000000000001,0.05666666666666667,Conventional,C,1,578308262,square|xi+0.666667_eta-0.333333|C|r01,cached,192
-6575.6992385449375,480.44504616691137,9664,11416,254.17857598800038,False,2,Desired error not necessarily achieved due to precision loss.,1,0.7928305870191438,0.0,True,w+,9664,True,square,Square,5,2,0.6666666666666665,-0.33333333333333337,xi+0.666667_eta-0.333333,0.007999999999999998,-0.004000000000000001,0.05666666666666667,Conventional,C,2,844033097,square|xi+0.666667_eta-0.333333|C|r02,new,193
-6581.910584839754,465.88590588940906,10000,11732,74.10578311699646,False,1,Maximum number of iterations has been exceeded.,-1,0.8368106217321148,0.0,True,w-,10000,False,square,Square,5,2,0.6666666666666665,-0.33333333333333337,xi+0.666667_eta-0.333333,0.007999999999999998,-0.004000000000000001,0.05666666666666667,Conventional,C,3,440653954,square|xi+0.666667_eta-0.333333|C|r03,cached,194
-6483.594989405431,516.0098256484094,10000,11830,64.51723598299577,False,1,Maximum number of iterations has been exceeded.,1,0.8480183428673924,0.0,True,w+,10000,False,square,Square,5,2,0.6666666666666665,-0.33333333333333337,xi+0.666667_eta-0.333333,0.007999999999999998,-0.004000000000000001,0.05666666666666667,Conventional,C,4,69318502,square|xi+0.666667_eta-0.333333|C|r04,cached,195
-6601.754052192061,502.7395769058152,10000,11791,86.58566322600382,False,1,Maximum number of iterations has been exceeded.,-1,0.8608237573929454,4.440892098500626e-16,True,w-,10000,False,square,Square,5,2,0.6666666666666665,-0.33333333333333337,xi+0.666667_eta-0.333333,0.007999999999999998,-0.004000000000000001,0.05666666666666667,Conventional,C,5,652559331,square|xi+0.666667_eta-0.333333|C|r05,cached,196
