case_id,levels,command_key,source_model,validator_model,source_strength_pa_m_peak,validation_workers,root_found,locally_restoring,absolute_target_error_um,root_residual_scaled,root_residual_n,on_search_boundary,stiffness_min_n_m,validation_wall_s,target_x_m,root_x_m,displacement_x_um,stiffness_eigenvalue_1_n_m,target_y_m,root_y_m,displacement_y_um,stiffness_eigenvalue_2_n_m,target_z_m,root_z_m,displacement_z_um,stiffness_eigenvalue_3_n_m,additional_equilibrium_shift_um,stiffness_retention_pct,additional_equilibrium_shift_m,absolute_target_error_m
X-10_Y+0_Z45,2048,Xm10_Yp0_Z45__Q2048,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,298.7134359179085,1.1024067132936543e-11,1.2283955724864989e-17,False,0.0013889003820831,10.974905399998534,-0.01,-0.0099855020703095,14.49792969043795,0.0013889003820831,0.0,-2.237704385741708e-07,-0.2237704385741707,0.019743013365613,0.045,0.0447016386808593,-298.36131914067613,0.0201367384397427,0.1156625289671477,100.00566160905792,1.1566252896714769e-07,0.00029871343591790847
X+0_Y+10_Z45,0,continuous_FE,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,265.83417395784045,1.2484938306714404e-11,1.3911782968841382e-17,False,0.0013884641168828,10.839777100001813,0.0,-3.074350412075001e-07,-0.3074350412075001,0.0013884641168828,0.01,0.0099872063463598,-12.793653640116515,0.0197353912179944,0.045,0.0447344740390205,-265.52596097948606,0.0201296379225436,0.0,100.0,0.0,0.00026583417395784043
X+0_Y+10_Z45,4,Xp0_Yp10_Z45__Q0004,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,399.3895800075496,8.259103775676317e-12,9.2029977579108e-18,False,0.0011623937170004,10.77283200000238,0.0,-1.645758091947735e-05,-16.457580919477348,0.0011623937170004,0.01,0.0099847119283431,-15.288071656802474,0.0165868039903745,0.045,0.0446012426056937,-398.75739430624,0.0170115346928808,134.2298929427892,83.71795157443607,0.0001342298929427892,0.00039938958000754963
X+0_Y+10_Z45,8,Xp0_Yp10_Z45__Q0008,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,296.50004168748865,8.810550122437516e-12,9.817466304461524e-18,False,0.0013402921012461,10.330713499992273,0.0,-6.03940697148088e-06,-6.03940697148088,0.0013402921012461,0.01,0.0099875757654576,-12.424234542337404,0.0187377275497781,0.045,0.0447038219476731,-296.1780523268939,0.0192080884107902,31.18561650262958,96.53055379314756,3.118561650262958e-05,0.00029650004168748864
X+0_Y+10_Z45,10,Xp0_Yp10_Z45__Q0010,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,285.21620092003013,1.6837518688105213e-11,1.8761799215039477e-17,False,0.0013416042593334,10.382628100007423,0.0,4.670283656400133e-06,4.670283656400133,0.0013416042593334,0.01,0.0099687057155727,-31.29428442726588,0.0190339154451494,0.045,0.0447165442936189,-283.4557063811013,0.0195713737614041,26.239794075443434,96.62505807822804,2.623979407544343e-05,0.0002852162009200301
X+0_Y+10_Z45,16,Xp0_Yp10_Z45__Q0016,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,278.12522388586063,2.0697207012112907e-12,2.3062593097384e-18,False,0.0013701951683879,10.293756499988376,0.0,2.113169913320641e-06,2.113169913320641,0.0013701951683879,0.01,0.0099895133555239,-10.48664447607893,0.0195157632703857,0.045,0.0447220805782927,-277.9194217072817,0.0198825132064188,12.836646308138745,98.68423329974765,1.2836646308138744e-05,0.00027812522388586064
X+0_Y+10_Z45,32,Xp0_Yp10_Z45__Q0032,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,267.92223552493465,6.528023307924426e-12,7.274080275313934e-18,False,0.001382391894519,10.71406470000511,0.0,1.020258749579864e-06,1.0202587495798638,0.001382391894519,0.01,0.0099818521489887,-18.147851011261068,0.0196756285555645,0.045,0.0447326950451928,-267.30495480711824,0.0200581898883037,5.796121058951406,99.5626662374642,5.7961210589514054e-06,0.00026792223552493465
X+0_Y+10_Z45,128,Xp0_Yp10_Z45__Q0128,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,265.52135940575096,4.31309885119361e-12,4.8060225582929e-18,False,0.0013882920499465,10.537332399995648,0.0,-3.792043959435766e-07,-0.3792043959435766,0.0013882920499465,0.01,0.009988135371978,-11.864628021950734,0.019741277042167,0.045,0.0447347441252175,-265.25587478245376,0.020115781834173,0.9701474080339068,99.98760739047894,9.701474080339068e-07,0.00026552135940575094
X+0_Y+10_Z45,2048,Xp0_Yp10_Z45__Q2048,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,265.8193234593298,1.4719298064105448e-11,1.6401497155287972e-17,False,0.0013884846487699,10.868018200009828,0.0,-3.028781699316847e-07,-0.3028781699316847,0.0013884846487699,0.01,0.0099872418359544,-12.758164045544376,0.0197364036509584,0.045,0.0447344871938316,-265.5128061683221,0.0201285845063911,0.0381225058919189,100.00147874812252,3.81225058919189e-08,0.0002658193234593298
X+0_Y-10_Z45,0,continuous_FE,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,241.1203709811581,1.4608710142427806e-11,1.6278270662087978e-17,False,0.0013881962458577,10.371389000007184,0.0,3.938543544260017e-07,0.3938543544260017,0.0013881962458577,-0.01,-0.0099883909707308,11.609029269169651,0.0197297899758107,0.045,0.0447591595785166,-240.8404214833265,0.0201240730885669,0.0,100.0,0.0,0.0002411203709811581
X+0_Y-10_Z45,4,Xp0_Ym10_Z45__Q0004,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,416.49802287813424,1.2100675069871269e-11,1.3483604100629333e-17,False,0.0011386826320388,11.131581800000276,0.0,-1.0904106713914927e-05,-10.904106713914928,0.0011386826320388,-0.01,-0.0099932366700719,6.763329928037923,0.0154563892160317,0.045,0.04458369967465,-416.300325349922,0.0165398569508918,175.89002982341358,82.02605614563093,0.00017589002982341357,0.00041649802287813424
X+0_Y-10_Z45,8,Xp0_Ym10_Z45__Q0008,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,283.13460789779424,1.0088652072203137e-11,1.1241636492601728e-17,False,0.0013407113217545,10.403657500006377,0.0,-4.838417678096347e-06,-4.838417678096347,0.0013407113217545,-0.01,-0.009983249500751,16.750499248985307,0.0186885504360279,0.045,0.0447174027305887,-282.59726941129435,0.0192647782199026,42.39629385990118,96.57937959097302,4.2396293859901174e-05,0.0002831346078977942
X+0_Y-10_Z45,10,Xp0_Ym10_Z45__Q0010,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,268.4090838132396,6.251392870451413e-12,6.965835051015908e-18,False,0.0013405602926557,10.362852600010228,0.0,-1.1067559346390365e-05,-11.067559346390365,0.0013405602926557,-0.01,-0.0099734611291622,26.53887083779553,0.019058433925393,0.045,0.0447331355517528,-266.8644482471047,0.0195354812573578,32.11719387317911,96.56850007020596,3.211719387317911e-05,0.0002684090838132396
X+0_Y-10_Z45,16,Xp0_Ym10_Z45__Q0016,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,249.326016313212,9.001490204987526e-12,1.0030228027686045e-17,False,0.0013731061331701,10.914622100011911,0.0,-4.983650370491242e-06,-4.983650370491242,0.0013731061331701,-0.01,-0.0099924485040351,7.551495964866136,0.019477350636591,0.045,0.0447508382040755,-249.16179592444212,0.0199046667450654,10.706372222713538,98.9129697812842,1.0706372222713537e-05,0.000249326016313212
X+0_Y-10_Z45,32,Xp0_Ym10_Z45__Q0032,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,247.6784422393424,1.0708064333510914e-11,1.1931838457229685e-17,False,0.0013810648569296,10.73481300000276,0.0,1.0134019976291242e-06,1.0134019976291242,0.0013810648569296,-0.01,-0.009987959114703,12.040885296946485,0.0196720602322753,0.045,0.0447526164903479,-247.3835096520466,0.0200519396678096,6.5865272864059605,99.48628380537852,6.5865272864059605e-06,0.00024767844223934235
X+0_Y-10_Z45,128,Xp0_Ym10_Z45__Q0128,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,241.1707567426822,1.4585108167985026e-11,1.6251971329402648e-17,False,0.0013877542746173,10.308288200001698,0.0,4.546675818509983e-07,0.4546675818509983,0.0013877542746173,-0.01,-0.0099880605253871,11.939474612846292,0.0197165480577299,0.045,0.044759125393345,-240.87460665499216,0.0201289541704093,0.3377291810744633,99.96816219308656,3.377291810744633e-07,0.00024117075674268219
X+0_Y-10_Z45,2048,Xp0_Ym10_Z45__Q2048,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,241.10413994354735,4.032017407503412e-12,4.492817643288741e-18,False,0.0013882428930439,10.603217800002312,0.0,5.096083289912264e-07,0.5096083289912264,0.0013882428930439,-0.01,-0.0099883704017121,11.629598287829849,0.0197286075433218,0.045,0.0447591770379699,-240.82296203006143,0.020125211107813,0.1188566349204202,100.00336027318426,1.188566349204202e-07,0.00024110413994354735
X+0_Y+0_Z50,0,continuous_FE,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,377.7824894436316,5.03548851560901e-12,5.61097072731e-18,False,0.0012663222487477,10.888141600007655,0.0,-5.752939567951179e-12,-5.752939567951179e-06,0.0012663222487477,0.0,-4.348333905706025e-12,-4.348333905706025e-06,0.0190203972649121,0.05,0.0496222175105563,-377.7824894436316,0.0190203974087197,0.0,100.0,0.0,0.0003777824894436316
X+0_Y+0_Z50,4,Xp0_Yp0_Z50__Q0004,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,604.1376328602619,9.14090279904064e-12,1.0185573428996285e-17,False,0.0010245017748853,10.801848499992047,0.0,3.885492453952685e-16,3.885492453952685e-10,0.0010245017748853,0.0,-7.67237010530806e-17,-7.672370105308061e-11,0.0152421796811304,0.05,0.0493958623671397,-604.1376328602619,0.0152421796811705,226.3551434166304,80.90371750938584,0.00022635514341663038,0.0006041376328602618
