case_id,method,levels,phase_step_deg,objective,actual_equilibrium_shift_mm,actual_root_converged,actual_root_stable,actual_stiffness_min_n_m,stiffness_retention_pct,candidate_evaluations,command_key,mechanics_setup_ms,reference_force_norm_n,transition_time_median_ms,transition_time_q25_ms,transition_time_q75_ms,timing_repeats,predicted_shift_mm,predicted_local_stable,predicted_local_stiffness_min,stable_offset_candidates
X+0_Y+10_Z45,best_offset,4,90.0,-173.04933912496236,0.19343366362453698,True,True,1.6143749368432874e-05,83.42629667800686,256,,6.482805,2.0881767148337366e-17,25.431642,25.067480500000002,39.9576255,3,,,,
X+0_Y+10_Z45,mechanics_offset,4,90.0,-172.71980795413378,0.013097690336310284,True,True,1.61589449047861e-05,83.5048228800095,256,Xp0_Yp10_Z45__Q0004,6.482805,2.0881767148337366e-17,18.631114999999998,18.396600999999997,18.8232835,3,0.01095766597711576,True,1.6265108885741848e-05,256.0
X+0_Y+10_Z45,fixed_nearest,8,45.0,-195.21448182330974,0.15775178104500304,True,True,1.80821024993389e-05,93.443153337211,1,,6.482805,2.0881767148337366e-17,2.313751,1.292008,2.353066,3,,,,
X+0_Y+10_Z45,best_offset,8,45.0,-196.9089192709212,0.07662300333311622,True,True,1.8264493550565383e-05,94.38569831878684,256,,6.482805,2.0881767148337366e-17,27.061362,26.1058675,36.1555475,3,,,,
X+0_Y+10_Z45,mechanics_offset,8,45.0,-195.17748255431636,0.011966145681625509,True,True,1.8688311313296825e-05,96.57586775242407,256,Xp0_Yp10_Z45__Q0008,6.482805,2.0881767148337366e-17,17.890247,17.611067499999997,18.443320999999997,3,0.011221709967512882,True,1.8787612324617783e-05,256.0
X+0_Y+10_Z45,fixed_nearest,10,36.0,-198.46009874907463,0.0290724540136619,True,True,1.8704543667946317e-05,96.65975193594709,1,,6.482805,2.0881767148337366e-17,1.2323899999999999,1.0279859999999998,2.7469664999999996,3,,,,
X+0_Y+10_Z45,best_offset,10,36.0,-198.70361623498124,0.08152190832572494,True,True,1.867978879148223e-05,96.5318257881243,256,,6.482805,2.0881767148337366e-17,28.499943,26.434929999999998,33.5562185,3,,,,
X+0_Y+10_Z45,mechanics_offset,10,36.0,-198.49218509843473,0.016878043153575408,True,True,1.868647874223962e-05,96.56639754737984,256,Xp0_Yp10_Z45__Q0010,6.482805,2.0881767148337366e-17,22.055128999999997,20.805044499999997,27.0610255,3,0.016465079499107697,True,1.879493137164218e-05,256.0
X+0_Y+10_Z45,fixed_nearest,16,22.5,-202.43336452988262,0.08412899930682123,True,True,1.9110525214929285e-05,98.75774888891175,1,,6.482805,2.0881767148337366e-17,0.800975,0.5576135,2.719806,3,,,,
X+0_Y+10_Z45,best_offset,16,22.5,-202.67378044065362,0.013695743535784887,True,True,1.9079364000032215e-05,98.59671660951243,256,,6.482805,2.0881767148337366e-17,25.279114,25.0932095,32.2957155,3,,,,
X+0_Y+10_Z45,mechanics_offset,16,22.5,-202.6516280566801,0.004450364777374217,True,True,1.9092034225937534e-05,98.66219272669134,256,Xp0_Yp10_Z45__Q0016,6.482805,2.0881767148337366e-17,26.990933,24.542689,32.5239265,3,0.004382606354866436,True,1.9194518016079264e-05,256.0
X+0_Y+10_Z45,fixed_nearest,32,11.25,-204.30805756506473,0.031684047119206964,True,True,1.9312831374409864e-05,99.80320947526211,1,,6.482805,2.0881767148337366e-17,0.37710699999999997,0.31245999999999996,0.7398529999999999,3,,,,
X+0_Y+10_Z45,best_offset,32,11.25,-204.42708106175553,0.012651038603264598,True,True,1.9293636168795516e-05,99.70401412219813,256,,6.482805,2.0881767148337366e-17,27.899082,26.4086835,32.087776,3,,,,
X+0_Y+10_Z45,mechanics_offset,32,11.25,-204.3732938029773,0.006117675867328429,True,True,1.9264786866635594e-05,99.55492914905966,256,Xp0_Yp10_Z45__Q0032,6.482805,2.0881767148337366e-17,31.134953999999997,30.763889499999998,35.108523,3,0.006020765850984077,True,1.937128608838445e-05,256.0
X+0_Y+10_Z45,fixed_nearest,128,2.8125,-205.01251145089913,0.009603317767304265,True,True,1.9344829529943766e-05,99.96856682539169,1,,6.482805,2.0881767148337366e-17,0.614753,0.433667,1.4667795,3,,,,
