case_id,method,levels,nominal_bits,phase_step_deg,objective,objective_gap_relative,objective_retention_pct,equilibrium_shift_mm,stiffness_retention_pct,stiffness_absolute_error_pct,continuous_FE_time_ms,total_synthesis_time_ms,total_time_ratio_to_continuous,candidate_evaluations,accepted_moves,sweeps,discrete_coordinate_converged,transition_time_median_ms,transition_time_q25_ms,transition_time_q75_ms,timing_repeats,root_x_m,root_y_m,root_z_m,root_target_mm,root_force_scaled,root_converged,root_stiffness_min,root_stiffness_mid,root_stiffness_max,root_stable,root_solver
X+0_Y+0_Z45,adaptive_coarse_CD,128,7.0,2.8125,-192.9348438895398,0.00017762569940203942,99.9822374300598,0.021556655471689785,99.93094650582577,0.06905349417422713,5515.837592000025,5562.791003000026,1.0085124716268115,256,0,0,True,46.953410999999996,37.879402999999996,57.652604999999994,9,6.079839101224073e-18,-1.6657710869864596e-17,0.04496547191670369,0.0345280832963063,2.2881132308013148e-12,True,1.9728231108768067e-05,0.00029204727950325515,0.0002920472795032561,True,root
X+0_Y+0_Z45,fixed_nearest,256,8.0,1.40625,-192.96152246493105,3.9372618450435044e-05,99.99606273815496,0.003314289151096259,100.05207727238935,0.052077272389354334,5515.837592000025,5516.071666000025,1.0000424367099459,1,0,0,True,0.23407399999999998,0.223931,0.259822,9,-8.736603044900776e-19,-5.137404712339107e-18,0.044940600972080906,0.059399027919092295,1.5367744505400535e-13,True,1.975214457942662e-05,0.0002921402199309914,0.0002921402199309962,True,root
X+0_Y+0_Z45,best_offset,256,8.0,1.40625,-192.96209034749728,3.642975087791327e-05,99.99635702491221,0.012461506652745879,100.00675973107404,0.006759731074041042,5515.837592000025,5556.6452890000255,1.0073982774727062,256,0,0,True,40.807697,26.825069,61.670823999999996,9,-7.854224864192872e-18,1.7117751779911433e-17,0.04495637676788475,0.04362323211525021,1.1273661468799786e-12,True,1.9743198052253502e-05,0.0002921015360871686,0.00029210153608717646,True,root
X+0_Y+0_Z45,offset_allQ_CD,256,8.0,1.40625,-192.96209034749728,3.642975087791327e-05,99.99635702491221,0.012461506652745879,100.00675973107404,0.006759731074041042,5515.837592000025,5564.982115000025,1.0089097117491779,65536,0,1,True,49.144523,38.402082,56.917051,9,-7.854224864192872e-18,1.7117751779911433e-17,0.04495637676788475,0.04362323211525021,1.1273661468799786e-12,True,1.9743198052253502e-05,0.0002921015360871686,0.00029210153608717646,True,root
X+0_Y+0_Z45,adaptive_coarse_CD,256,8.0,1.40625,-192.96209034749728,3.642975087791327e-05,99.99635702491221,0.012461506652745879,100.00675973107404,0.006759731074041042,5515.837592000025,5556.6452890000255,1.0073982774727062,256,0,0,True,40.807697,26.825069,61.670823999999996,9,-7.854224864192872e-18,1.7117751779911433e-17,0.04495637676788475,0.04362323211525021,1.1273661468799786e-12,True,1.9743198052253502e-05,0.0002921015360871686,0.00029210153608717646,True,root
X+0_Y+0_Z45,fixed_nearest,512,9.0,0.703125,-192.96676587889615,1.22003229005823e-05,99.99877996770994,0.008781812305111452,99.98259779805399,0.017402201946012497,5515.837592000025,5516.0704980000255,1.0000422249560679,1,0,0,True,0.232906,0.216169,0.246604,9,-4.511938130938625e-18,-7.559483516700945e-18,0.044952697073537114,0.04730292646288464,2.08726380573298e-12,True,1.9738428036404345e-05,0.0002921169263123983,0.00029211692631240155,True,root
X+0_Y+0_Z45,best_offset,512,9.0,0.703125,-192.9670105869631,1.093220255702816e-05,99.9989067797443,0.0030318294970896787,100.03202054351678,0.0320205435167793,5515.837592000025,5543.2948200000255,1.0049778891314392,256,0,0,True,27.457227999999997,26.820428,37.020103999999996,9,3.0410790701598258e-18,-8.861620213780777e-18,0.04494088343173491,0.05911656826508571,2.1091826020434366e-12,True,1.9748185007378925e-05,0.000292147214118866,0.00029214721411886644,True,root
X+0_Y+0_Z45,offset_allQ_CD,512,9.0,0.703125,-192.9670105869631,1.093220255702816e-05,99.9989067797443,0.0030318294970896787,100.03202054351678,0.0320205435167793,5515.837592000025,5574.083626000025,1.0105597804555517,130816,0,1,True,58.246033999999995,47.145081999999995,61.579732,9,3.0410790701598258e-18,-8.861620213780777e-18,0.04494088343173491,0.05911656826508571,2.1091826020434366e-12,True,1.9748185007378925e-05,0.000292147214118866,0.00029214721411886644,True,root
X+0_Y+0_Z45,adaptive_coarse_CD,512,9.0,0.703125,-192.9670105869631,1.093220255702816e-05,99.9989067797443,0.0030318294970896787,100.03202054351678,0.0320205435167793,5515.837592000025,5543.2948200000255,1.0049778891314392,256,0,0,True,27.457227999999997,26.820428,37.020103999999996,9,3.0410790701598258e-18,-8.861620213780777e-18,0.04494088343173491,0.05911656826508571,2.1091826020434366e-12,True,1.9748185007378925e-05,0.000292147214118866,0.00029214721411886644,True,root
X+0_Y+0_Z45,fixed_nearest,1024,10.0,0.3515625,-192.96852926933852,3.062122753013039e-06,99.9996937877247,0.0009959959462320373,100.00786776302043,0.007867763020428242,5515.837592000025,5516.041747000026,1.000037012511082,1,0,0,True,0.204155,0.191667,0.20715,9,-1.6887317378248404e-17,-3.9067773009089766e-18,0.04494291926528577,0.057080734714227976,9.88427009125448e-13,True,1.9743416798408508e-05,0.00029214726430818936,0.00029214726430819304,True,root
X+0_Y+0_Z45,best_offset,1024,10.0,0.3515625,-192.96860990456543,2.6442567916648386e-06,99.99973557432084,0.0018003350907917152,99.99745365710372,0.002546342896280862,5515.837592000025,5547.591573000025,1.0057568738147864,256,0,0,True,31.753981,30.33447,37.887313,9,1.2170976358773552e-17,5.54652610456947e-18,0.04494211492614121,0.05788507385878772,4.91691990639121e-13,True,1.9741360859827923e-05,0.0002921492054209862,0.00029214920542099826,True,root
X+0_Y+0_Z45,offset_allQ_CD,1024,10.0,0.3515625,-192.96860990456543,2.6442567916648386e-06,99.99973557432084,0.0018003350907917152,99.99745365710372,0.002546342896280862,5515.837592000025,5596.810936000025,1.0146801537662096,261376,0,1,True,80.973344,72.94142599999999,90.884767,9,1.2170976358773552e-17,5.54652610456947e-18,0.04494211492614121,0.05788507385878772,4.91691990639121e-13,True,1.9741360859827923e-05,0.0002921492054209862,0.00029214920542099826,True,root
X+0_Y+0_Z45,adaptive_coarse_CD,1024,10.0,0.3515625,-192.96860990456543,2.6442567916648386e-06,99.99973557432084,0.0018003350907917152,99.99745365710372,0.002546342896280862,5515.837592000025,5547.591573000025,1.0057568738147864,256,0,0,True,31.753981,30.33447,37.887313,9,1.2170976358773552e-17,5.54652610456947e-18,0.04494211492614121,0.05788507385878772,4.91691990639121e-13,True,1.9741360859827923e-05,0.0002921492054209862,0.00029214920542099826,True,root
X+0_Y+0_Z45,fixed_nearest,2048,11.0,0.17578125,-192.9689666820907,7.953727579656067e-07,99.9999204627242,3.7956953868372744e-05,99.99916505748327,0.0008349425167324398,5515.837592000025,5516.150168000026,1.000056668818613,1,0,0,True,0.31257599999999996,0.286798,0.35400899999999996,9,6.803473545890409e-18,2.3617556546137935e-17,0.04494387730427814,0.056122695721860794,1.634944650325989e-12,True,1.9741698722155736e-05,0.0002921438528455552,0.0002921438528455598,True,root
X+0_Y+0_Z45,best_offset,2048,11.0,0.17578125,-192.9689816961861,7.175670687263906e-07,99.99992824329313,0.0011368223504783059,99.99715441755396,0.002845582446042272,5515.837592000025,5542.761701000025,1.0048812367207927,256,0,0,True,26.924108999999998,26.435655999999998,36.573488,9,1.114427063346084e-17,-3.3277167395626845e-18,0.044942778438881524,0.05722156111847426,1.2256223119082247e-12,True,1.9741301784364303e-05,0.00029214741800475346,0.0002921474180047637,True,root
X+0_Y+0_Z45,offset_allQ_CD,2048,11.0,0.17578125,-192.9689816961861,7.175670687263906e-07,99.99992824329313,0.0011368223504783059,99.99715441755396,0.002845582446042272,5515.837592000025,5631.006629000025,1.0208797005131254,522496,0,1,True,115.16903699999999,112.48060199999999,123.419242,9,1.114427063346084e-17,-3.3277167395626845e-18,0.044942778438881524,0.05722156111847426,1.2256223119082247e-12,True,1.9741301784364303e-05,0.00029214741800475346,0.0002921474180047637,True,root
X+0_Y+0_Z45,adaptive_coarse_CD,2048,11.0,0.17578125,-192.9689816961861,7.175670687263906e-07,99.99992824329313,0.0011368223504783059,99.99715441755396,0.002845582446042272,5515.837592000025,5542.761701000025,1.0048812367207927,256,0,0,True,26.924108999999998,26.435655999999998,36.573488,9,1.114427063346084e-17,-3.3277167395626845e-18,0.044942778438881524,0.05722156111847426,1.2256223119082247e-12,True,1.9741301784364303e-05,0.00029214741800475346,0.0002921474180047637,True,root
X+10_Y+0_Z45,fixed_nearest,4,2.0,90.0,-218.17501340733978,0.18330040455958554,81.66995954404145,0.18123880883954657,83.91564967108603,16.08435032891397,7335.872416000711,7336.210666000711,1.0000461090352746,1,0,0,True,0.33825,0.303323,0.395231,9,0.009981593173529476,-2.665667825552872e-05,0.04472383374370433,0.27805968940624703,2.7471818756356824e-08,True,1.624082330535298e-05,0.00023187829417981417,0.00023917397705324955,True,root
X+10_Y+0_Z45,best_offset,4,2.0,90.0,-225.57051638674693,0.15561664647458656,84.43833535254134,0.042178579603461615,83.01769966053114,16.982300339468864,7335.872416000711,7361.761686000711,1.003529133078096,256,0,0,True,25.88927,24.832469,35.896637999999996,9,0.010006793427232399,-3.752636462402077e-05,0.04488790057772483,0.11840886440585378,1.8675931899199794e-11,True,1.606703632383496e-05,0.0002397272007330258,0.0002472448754134038,True,root
X+10_Y+0_Z45,offset_allQ_CD,4,2.0,90.0,-225.62201488589082,0.155423870946538,84.4576129053462,0.09672565487846795,83.36392924555837,16.636070754441633,7335.872416000711,7399.438018000711,1.0086650364667402,2296,2,2,True,63.565602,49.604814999999995,75.462857,9,0.009997585842214206,-1.537095510614569e-05,0.044807111118395415,0.1935154129917221,2.6078623676606643e-11,True,1.613404472495624e-05,0.0002396974847902467,0.0002472284403760288,True,root
X+10_Y+0_Z45,adaptive_coarse_CD,4,2.0,90.0,-225.62201488589082,0.155423870946538,84.4576129053462,0.09672565487846795,83.36392924555837,16.636070754441633,7335.872416000711,7399.438018000711,1.0086650364667402,2296,2,2,True,63.565602,49.604814999999995,75.462857,9,0.009997585842214206,-1.537095510614569e-05,0.044807111118395415,0.1935154129917221,2.6078623676606643e-11,True,1.613404472495624e-05,0.0002396974847902467,0.0002472284403760288,True,root
X+10_Y+0_Z45,fixed_nearest,8,3.0,45.0,-255.71935623795997,0.0427597939645677,95.72402060354322,0.13679778165591674,92.54579824570514,7.454201754294857,7335.872416000711,7336.080730000712,1.0000283966225403,1,0,0,True,0.208314,0.181693,0.22192599999999998,9,0.010005699193970784,-3.3733577876615473e-05,0.04503460704700551,0.048662950904315765,1.8383438101870294e-08,True,1.7911080505871645e-05,0.00027347862917439955,0.000278034259954945,True,root
X+10_Y+0_Z45,best_offset,8,3.0,45.0,-256.55629708292554,0.03962685385920941,96.03731461407907,0.04733234626448773,93.91747238063172,6.082527619368278,7335.872416000711,7360.823356000711,1.003401223274491,256,0,0,True,24.95094,24.745459999999998,39.552006,9,0.009996313515805554,-1.499695924273247e-05,0.044947297111579215,0.054918971222498246,8.833883103166527e-09,True,1.817655086027136e-05,0.0002712499168446808,0.0002815712465999654,True,root
X+10_Y+0_Z45,offset_allQ_CD,8,3.0,45.0,-256.62824437397325,0.03935753189344429,96.06424681065558,0.07581741499147586,94.42786760297184,5.572132397028156,7335.872416000711,7375.091029000711,1.005346141641512,4336,2,2,True,39.218613,38.547015,52.238136,9,0.010001603761725392,-5.255886766249645e-06,0.04497787520413157,0.022796995187764343,7.829842379918218e-09,True,1.8275331465014484e-05,0.000270842061608771,0.0002817966221772247,True,root
X+10_Y+0_Z45,adaptive_coarse_CD,8,3.0,45.0,-256.62824437397325,0.03935753189344429,96.06424681065558,0.07581741499147586,94.42786760297184,5.572132397028156,7335.872416000711,7375.091029000711,1.005346141641512,4336,2,2,True,39.218613,38.547015,52.238136,9,0.010001603761725392,-5.255886766249645e-06,0.04497787520413157,0.022796995187764343,7.829842379918218e-09,True,1.8275331465014484e-05,0.000270842061608771,0.0002817966221772247,True,root
X+10_Y+0_Z45,fixed_nearest,10,3.321928094887362,36.0,-258.39891498402517,0.03272933946983384,96.72706605301661,0.12181852651109523,97.70699828313028,2.2930017168697248,7335.872416000711,7336.110231000712,1.0000324180937883,1,0,0,True,0.237815,0.22241,0.271705,9,0.009977953076276354,-5.856335146789156e-05,0.045007741173895235,0.06305282510803421,5.324767497535311e-09,True,1.8909966150920574e-05,0.00027409166777146395,0.0002832366629095714,True,root
X+10_Y+0_Z45,best_offset,10,3.321928094887362,36.0,-258.91996236053234,0.03077889072250548,96.92211092774944,0.09471207728942117,96.76177124989188,3.238228750108121,7335.872416000711,7371.670779000711,1.004879905343217,256,0,0,True,35.798363,32.679556,42.817799,9,0.009998662515764744,-5.125232509232906e-06,0.044808031379642996,0.1920416831683274,1.955631784364257e-09,True,1.8727029293606852e-05,0.00027566099591370085,0.0002825590820017471,True,root
X+10_Y+0_Z45,offset_allQ_CD,10,3.321928094887362,36.0,-258.9329694284695,0.03073020106296909,96.92697989370309,0.0536620499104345,96.47615359453965,3.523846405460347,7335.872416000711,7392.033057000712,1.0076556185570382,7906,3,3,True,56.160641,46.822309,60.240843,9,0.009996852275384323,-1.359978502725131e-06,0.044848913472297615,0.15112543321673919,1.2331423594303827e-09,True,1.8671751572566184e-05,0.00027566217510860674,0.0002822843662006438,True,root
X+10_Y+0_Z45,adaptive_coarse_CD,10,3.321928094887362,36.0,-258.9329694284695,0.03073020106296909,96.92697989370309,0.0536620499104345,96.47615359453965,3.523846405460347,7335.872416000711,7392.033057000712,1.0076556185570382,7906,3,3,True,56.160641,46.822309,60.240843,9,0.009996852275384323,-1.359978502725131e-06,0.044848913472297615,0.15112543321673919,1.2331423594303827e-09,True,1.8671751572566184e-05,0.00027566217510860674,0.0002822843662006438,True,root
X+10_Y+0_Z45,fixed_nearest,16,4.0,22.5,-262.9753409736758,0.015598297761897579,98.44017022381024,0.04858780727576682,98.52167822263183,1.4783217773681656,7335.872416000711,7336.186635000711,1.0000428332149445,1,0,0,True,0.31421899999999997,0.295239,0.349238,9,0.01001515952104159,4.217690382660379e-05,0.04491720726647278,0.09414530800585666,1.638281343009737e-08,True,1.9067637252791567e-05,0.0002793734144038637,0.0002878005410536129,True,root
X+10_Y+0_Z45,best_offset,16,4.0,22.5,-264.0704788535055,0.01149884269855125,98.85011573014488,0.05489515825852937,98.91782395238192,1.082176047618077,7335.872416000711,7361.2639870007115,1.0034612885230416,256,0,0,True,25.391571,24.910515999999998,28.752219,9,0.009995750221125848,-1.453864549017327e-05,0.0448496854822428,0.15107576603064693,9.586073334774965e-09,True,1.9144306298735427e-05,0.00028137785686417204,0.00028777673538894646,True,root
