case_id,levels,command_key,source_model,validator_model,source_strength_pa_m_peak,validation_workers,root_found,locally_restoring,absolute_target_error_um,root_residual_scaled,root_residual_n,on_search_boundary,stiffness_min_n_m,validation_wall_s,target_x_m,root_x_m,displacement_x_um,stiffness_eigenvalue_1_n_m,target_y_m,root_y_m,displacement_y_um,stiffness_eigenvalue_2_n_m,target_z_m,root_z_m,displacement_z_um,stiffness_eigenvalue_3_n_m,additional_equilibrium_shift_um,stiffness_retention_pct,additional_equilibrium_shift_m,absolute_target_error_m
X+0_Y-10_Z50,8,Xp0_Ym10_Z50__Q0008,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,465.4732403783788,5.615363272857745e-12,6.257116633182477e-18,False,0.0011656701612531154,11.567542699995101,0.0,1.1688983783157892e-05,11.688983783157893,0.0011656701612531154,-0.01,-0.009991455421357907,8.544578642093528,0.017306750936358035,0.05,0.04953475200662196,-465.2479933780415,0.01802352805409341,53.04300003509177,93.9426104973175,5.304300003509177e-05,0.0004654732403783788
X+0_Y-10_Z50,10,Xp0_Ym10_Z50__Q0010,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,444.8720915457815,1.0538288286257177e-11,1.1742659506987572e-17,False,0.001205366339378314,10.902441199999885,0.0,-1.451600518415642e-05,-14.51600518415642,0.001205366339378314,-0.01,-0.009966948733736092,33.05126626390771,0.017687445830055062,0.05,0.049556594906177025,-443.4050938229781,0.01850417334942908,33.69361272510882,97.14176813539135,3.369361272510882e-05,0.00044487209154578145
X+0_Y-10_Z50,16,Xp0_Ym10_Z50__Q0016,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,417.83615712909636,8.941058333287154e-12,9.962889682646382e-18,False,0.0012288106437243647,11.282081400000607,0.0,6.186003712023979e-06,6.186003712023979,0.0012288106437243647,-0.01,-0.009975333183060172,24.66681693982786,0.01831146731577021,0.05,0.049582938450939744,-417.06154906025887,0.018640503312689155,7.555675198827218,99.03116980729652,7.555675198827217e-06,0.00041783615712909634
X+0_Y-10_Z50,32,Xp0_Ym10_Z50__Q0032,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,422.8343691592184,4.547298841260601e-12,5.066988159649902e-18,False,0.0012387429480536813,11.188429200003156,0.0,-1.7510392387558624e-06,-1.7510392387558624,0.0012387429480536813,-0.01,-0.009981390046358478,18.60995364152268,0.018453452971859217,0.05,0.04957757899291191,-422.42100708809323,0.018819520897599813,7.855182992296892,99.83162488281012,7.855182992296892e-06,0.00042283436915921836
X+0_Y-10_Z50,128,Xp0_Ym10_Z50__Q0128,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,415.010453676758,8.559031534494374e-12,9.537202844432039e-18,False,0.0012403102342852905,11.805354199997964,0.0,9.154585661575792e-07,0.9154585661575791,0.0012403102342852905,-0.01,-0.00998006327288981,19.93672711018968,0.018481589676410688,0.05,0.04958546970495664,-414.53029504336104,0.018892642505772193,1.9702631383158775,99.95793416384687,1.9702631383158776e-06,0.000415010453676758
X+0_Y-10_Z50,2048,Xp0_Ym10_Z50__Q2048,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,415.8221919903897,1.2178774195284287e-11,1.357062880640765e-17,False,0.0012408276411189976,15.425969200005056,0.0,-2.2098113932249756e-07,-0.22098113932249758,0.0012408276411189976,-0.01,-0.009978613461083396,21.386538916604025,0.018496398360261707,0.05,0.04958472820650543,-415.27179349457043,0.018885870426401802,0.1484560764305116,99.99963253639108,1.484560764305116e-07,0.00041582219199038967
X+0_Y+0_Z55,0,continuous_FE,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,550.6935152363516,1.4907026605659808e-11,1.6610680305656987e-17,False,0.0011163230759100764,15.399938199989265,0.0,-1.5561962203711468e-12,-1.5561962203711468e-06,0.0011163230759100764,0.0,-1.1389785843873386e-13,-1.1389785843873386e-07,0.017514210185032738,0.055,0.05444930648476365,-550.6935152363516,0.017514210335371715,0.0,100.0,0.0,0.0005506935152363515
X+0_Y+0_Z55,4,Xp0_Yp0_Z55__Q0004,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,779.8935725160383,6.762428661748617e-12,7.535274710482497e-18,False,0.0009089509024637857,13.208035100004054,0.0,2.991355872540917e-16,2.991355872540917e-10,0.0009089509024637857,0.0,-6.060491166463993e-16,-6.060491166463993e-10,0.014201552739052482,0.055,0.05422010642748396,-779.8935725160383,0.014201552739246897,229.20005727968677,81.42364178244442,0.00022920005727968676,0.0007798935725160382
X+0_Y+0_Z55,8,Xp0_Yp0_Z55__Q0008,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,617.2599013232541,8.281832967329604e-12,9.228324561581722e-18,False,0.0010456651203211852,11.995810099993832,0.0,-2.5007131015523826e-16,-2.5007131015523827e-10,0.0010456651203211852,0.0,-4.3301047396774087e-16,-4.330104739677409e-10,0.016538022196510405,0.055,0.054382740098676746,-617.2599013232541,0.016538022196680345,66.56638608690258,93.67047433546173,6.656638608690257e-05,0.0006172599013232541
X+0_Y+0_Z55,10,Xp0_Yp0_Z55__Q0010,compact corrected-Rayleigh FE,current finite-ka elastic bead + effective gravity,8.48528137423857,2,True,True,585.8125463052838,1.0379240297235249e-11,1.1565434674109242e-17,False,0.0010770010141016345,11.463601799987373,0.0,-4.361271143834658e-16,-4.361271143834658e-10,0.0010770010141016345,0.0,3.997706476668178e-16,3.997706476668178e-10,0.016812545872139404,0.055,0.054414187453694716,-585.8125463052838,0.017097942769460032,35.11903106893231,96.47753749277423,3.5119031068932305e-05,0.0005858125463052838
