case_id,method,levels,phase_step_deg,objective,actual_equilibrium_shift_mm,actual_root_converged,actual_root_stable,actual_stiffness_min_n_m,stiffness_retention_pct,candidate_evaluations,command_key,mechanics_setup_ms,reference_force_norm_n,transition_time_median_ms,transition_time_q25_ms,transition_time_q75_ms,timing_repeats,predicted_shift_mm,predicted_local_stable,predicted_local_stiffness_min,stable_offset_candidates
X+0_Y-10_Z45,mechanics_offset,2048,0.17578125,-175.9655590198633,0.000106739733814,True,True,1.934803284225987e-05,100.00352320942577,256,Xp0_Ym10_Z45__Q2048,2.4187,1.9935628263630516e-17,13.0273,12.89545,13.23755,3,0.0001050045088631,True,1.94560198382594e-05,256.0
X+0_Y+0_Z50,fixed_nearest,4,90.0,-178.8358840300149,0.6680903417945055,True,True,1.4697862983180134e-05,83.3194362247267,1,,2.4766,4.7020325054047256e-21,0.5438999999999999,0.4364499999999999,0.63345,3,,,,
X+0_Y+0_Z50,best_offset,4,90.0,-180.12058425951204,0.1899879000602791,True,True,1.4545647902751358e-05,82.45655740344904,256,,2.4766,4.7020325054047256e-21,27.8356,27.0951,28.2544,3,,,,
X+0_Y+0_Z50,mechanics_offset,4,90.0,-175.2868067835462,0.0110366820395939,True,True,1.4202919178183448e-05,80.51369236642313,256,Xp0_Yp0_Z50__Q0004,2.4766,4.7020325054047256e-21,11.9567,11.8034,11.9829,3,0.0088737252421534,True,1.4241342571934397e-05,256.0
X+0_Y+0_Z50,fixed_nearest,8,45.0,-208.5976344402397,0.3157345016860797,True,True,1.6798293480972052e-05,95.22638386095912,1,,2.4766,4.7020325054047256e-21,0.6131,0.5238499999999999,0.6839999999999999,3,,,,
X+0_Y+0_Z50,best_offset,8,45.0,-209.0162613384516,0.1826286511652025,True,True,1.675845268966862e-05,95.0005338667152,256,,2.4766,4.7020325054047256e-21,28.8149,28.4549,29.278,3,,,,
X+0_Y+0_Z50,mechanics_offset,8,45.0,-207.0653366308194,0.002666818440155,True,True,1.6648956224745467e-05,94.37981888682748,256,Xp0_Yp0_Z50__Q0008,2.4766,4.7020325054047256e-21,12.0707,12.054949999999998,12.58565,3,0.002514367658384,True,1.670612142692928e-05,256.0
X+0_Y+0_Z50,fixed_nearest,10,36.0,-211.605986987093,0.1030153404375723,True,True,1.718011109378714e-05,97.39083649443585,1,,2.4766,4.7020325054047256e-21,0.6488999999999999,0.4993999999999999,0.6644999999999999,3,,,,
X+0_Y+0_Z50,best_offset,10,36.0,-211.9281534410366,0.1034824105613303,True,True,1.7080908242699174e-05,96.8284740861052,256,,2.4766,4.7020325054047256e-21,28.9776,28.36945,29.1542,3,,,,
X+0_Y+0_Z50,mechanics_offset,10,36.0,-211.53181621928465,0.0001032268710673,True,True,1.684798988479115e-05,95.50810347920174,256,Xp0_Yp0_Z50__Q0010,2.4766,4.7020325054047256e-21,12.5616,12.43655,12.56815,3,9.848021169718724e-05,True,1.6902969994575356e-05,256.0
X+0_Y+0_Z50,fixed_nearest,16,22.5,-215.28956826915973,0.0259310087165982,True,True,1.72369906702159e-05,97.713276174692,1,,2.4766,4.7020325054047256e-21,0.5898,0.5031,0.6890499999999999,3,,,,
X+0_Y+0_Z50,best_offset,16,22.5,-216.241336308554,0.0109948959724111,True,True,1.7520375457845215e-05,99.31973153265515,256,,2.4766,4.7020325054047256e-21,27.9243,27.6334,28.4411,3,,,,
X+0_Y+0_Z50,mechanics_offset,16,22.5,-216.23854415834853,0.0030404559266411,True,True,1.7532839026279024e-05,99.39038517097264,256,Xp0_Yp0_Z50__Q0016,2.4766,4.7020325054047256e-21,12.1037,12.0888,12.42145,3,0.0029670285238641,True,1.759185107077748e-05,256.0
X+0_Y+0_Z50,fixed_nearest,32,11.25,-217.99547487101972,0.0758181313395422,True,True,1.7563060599358926e-05,99.56170561624576,1,,2.4766,4.7020325054047256e-21,0.608,0.5505,0.6739999999999999,3,,,,
X+0_Y+0_Z50,best_offset,32,11.25,-218.02030080024468,0.0629451274285353,True,True,1.7614978250126762e-05,99.856017067988,256,,2.4766,4.7020325054047256e-21,29.9474,29.62455,30.42925,3,,,,
X+0_Y+0_Z50,mechanics_offset,32,11.25,-217.8739612430436,0.0008259236854067,True,True,1.7541398030175104e-05,99.43890456321915,256,Xp0_Yp0_Z50__Q0032,2.4766,4.7020325054047256e-21,14.1816,13.91235,14.1972,3,0.0008204104867788,True,1.7599918347941724e-05,256.0
X+0_Y+0_Z50,fixed_nearest,128,2.8125,-218.5995756898692,0.0032939808542166,True,True,1.7642298004342833e-05,100.01088764486616,1,,2.4766,4.7020325054047256e-21,0.5403,0.4444,0.6358999999999999,3,,,,
X+0_Y+0_Z50,best_offset,128,2.8125,-218.60005398929792,0.0021764116372278,True,True,1.7643195255779566e-05,100.01597399544283,256,,2.4766,4.7020325054047256e-21,28.1699,28.0043,28.2099,3,,,,
X+0_Y+0_Z50,mechanics_offset,128,2.8125,-218.5899635925596,0.0001450187782331,True,True,1.7642117167999093e-05,100.00986251745638,256,Xp0_Yp0_Z50__Q0128,2.4766,4.7020325054047256e-21,12.0927,11.85895,12.32945,3,0.0001448741542796,True,1.7700080473047215e-05,256.0
X+0_Y+0_Z50,fixed_nearest,2048,0.17578125,-218.635403450967,0.0010274071026192,True,True,1.7640578805475242e-05,100.00114182803758,1,,2.4766,4.7020325054047256e-21,0.5606,0.45765,0.6348,3,,,,
X+0_Y+0_Z50,best_offset,2048,0.17578125,-218.63543791866027,0.0005661554525324,True,True,1.7640706524820616e-05,100.0018658451184,256,,2.4766,4.7020325054047256e-21,29.0735,28.5269,29.32145,3,,,,
X+0_Y+0_Z50,mechanics_offset,2048,0.17578125,-218.6353537147362,1.970894431636989e-06,True,True,1.7639982594135057e-05,99.99776201746292,256,Xp0_Yp0_Z50__Q2048,2.4766,4.7020325054047256e-21,12.4224,12.408449999999998,12.674499999999998,3,1.968692207186197e-06,True,1.7697999094647783e-05,256.0
X+10_Y+0_Z50,fixed_nearest,4,90.0,-145.79079977150622,0.2332455332808007,True,True,1.438479365938447e-05,83.31024059480515,1,,2.5397,2.6744212752410265e-17,0.6833,0.61375,0.6869000000000001,3,,,,
X+10_Y+0_Z50,best_offset,4,90.0,-146.44948760444413,0.046039661291579,True,True,1.4122634449097643e-05,81.79193262318603,256,,2.5397,2.6744212752410265e-17,27.1962,26.18215,27.55885,3,,,,
X+10_Y+0_Z50,mechanics_offset,4,90.0,-146.18166458445424,0.0166269400551075,True,True,1.4306777997105991e-05,82.85840904626272,256,Xp10_Yp0_Z50__Q0004,2.5397,2.6744212752410265e-17,12.1639,11.86265,12.3368,3,0.0135670849957574,True,1.43864903245126e-05,256.0
X+10_Y+0_Z50,fixed_nearest,8,45.0,-169.4630264867776,0.1335383837365697,True,True,1.6547247992766773e-05,95.83420131716338,1,,2.5397,2.6744212752410265e-17,0.6666,0.5895999999999999,0.6862999999999999,3,,,,
X+10_Y+0_Z50,best_offset,8,45.0,-169.96475047790796,0.1692851438420326,True,True,1.653258478102122e-05,95.7492786045169,256,,2.5397,2.6744212752410265e-17,29.7276,27.9026,30.5696,3,,,,
X+10_Y+0_Z50,mechanics_offset,8,45.0,-168.3604001924932,0.0083420562183817,True,True,1.6204174449081112e-05,93.84727400051617,256,Xp10_Yp0_Z50__Q0008,2.5397,2.6744212752410265e-17,12.3898,12.26705,12.6035,3,0.0077714038561971,True,1.6289309703679988e-05,256.0
X+10_Y+0_Z50,fixed_nearest,10,36.0,-172.1306075264565,0.0644688164115059,True,True,1.6580484140459287e-05,96.02669010263172,1,,2.5397,2.6744212752410265e-17,0.6920999999999999,0.60935,0.7255,3,,,,
X+10_Y+0_Z50,best_offset,10,36.0,-172.43173475546394,0.1186352295237413,True,True,1.67422116493227e-05,96.96334293153204,256,,2.5397,2.6744212752410265e-17,26.3274,25.69565,26.8361,3,,,,
X+10_Y+0_Z50,mechanics_offset,10,36.0,-172.38918226135527,0.0059523682085799,True,True,1.6733984610282785e-05,96.91569562994204,256,Xp10_Yp0_Z50__Q0010,2.5397,2.6744212752410265e-17,12.1852,11.996,12.64875,3,0.0056981929074191,True,1.6825901450772537e-05,256.0
X+10_Y+0_Z50,fixed_nearest,16,22.5,-175.8472504019689,0.0279832545044969,True,True,1.7072292025111807e-05,98.87501967669508,1,,2.5397,2.6744212752410265e-17,0.5139,0.4039,0.6102000000000001,3,,,,
X+10_Y+0_Z50,best_offset,16,22.5,-175.90030256240345,0.010952191316702,True,True,1.710058180607987e-05,99.03886133578528,256,,2.5397,2.6744212752410265e-17,26.9545,26.70825,27.2915,3,,,,
X+10_Y+0_Z50,mechanics_offset,16,22.5,-175.89338868898568,0.0038048942383041,True,True,1.7075821228814513e-05,98.89545923367048,256,Xp10_Yp0_Z50__Q0016,2.5397,2.6744212752410265e-17,12.6991,12.56915,12.7158,3,0.003800066543316,True,1.7168319145234758e-05,256.0
X+10_Y+0_Z50,fixed_nearest,32,11.25,-177.32274432182908,0.0297165055480963,True,True,1.7248329710509486e-05,99.89455059743688,1,,2.5397,2.6744212752410265e-17,0.5219,0.42845,0.6022000000000001,3,,,,
X+10_Y+0_Z50,best_offset,32,11.25,-177.3993590541379,0.0021773016505039,True,True,1.723698394976997e-05,99.82884106559918,256,,2.5397,2.6744212752410265e-17,27.4778,27.21135,28.07475,3,,,,
X+10_Y+0_Z50,mechanics_offset,32,11.25,-177.3993590541379,0.0021773016505039,True,True,1.723698394976997e-05,99.82884106559918,256,Xp10_Yp0_Z50__Q0032,2.5397,2.6744212752410265e-17,12.3378,12.12235,12.44565,3,0.0021463228034298,True,1.732635155225402e-05,256.0
X+10_Y+0_Z50,fixed_nearest,128,2.8125,-177.90886663587207,0.006174937900315,True,True,1.7268463291709864e-05,100.0111552240694,1,,2.5397,2.6744212752410265e-17,0.5179,0.41955,0.59945,3,,,,
X+10_Y+0_Z50,best_offset,128,2.8125,-177.91151907542437,0.0041173345146816,True,True,1.726415073023642e-05,99.98617881200263,256,,2.5397,2.6744212752410265e-17,29.7304,29.2157,30.3669,3,,,,
X+10_Y+0_Z50,mechanics_offset,128,2.8125,-177.9111605331741,0.0007184370866439,True,True,1.7266043194385962e-05,99.99713911128453,256,Xp10_Yp0_Z50__Q0128,2.5397,2.6744212752410265e-17,12.7703,12.5201,12.83195,3,0.0007090996573069,True,1.735550725948836e-05,256.0
X+10_Y+0_Z50,fixed_nearest,2048,0.17578125,-177.9447526422844,0.0006607456731134,True,True,1.726699733835956e-05,100.00266508307702,1,,2.5397,2.6744212752410265e-17,0.5459999999999999,0.4594499999999999,0.6495,3,,,,
X+10_Y+0_Z50,best_offset,2048,0.17578125,-177.9447626639846,0.0006994461390998,True,True,1.7266471333060133e-05,99.99961869749188,256,,2.5397,2.6744212752410265e-17,32.3116,30.5883,32.69395,3,,,,
X+10_Y+0_Z50,mechanics_offset,2048,0.17578125,-177.9447531494474,0.0001197429305813,True,True,1.72662600428446e-05,99.99839499980747,256,Xp10_Yp0_Z50__Q2048,2.5397,2.6744212752410265e-17,12.4616,12.33175,12.83155,3,0.0001194564264496,True,1.7356265605666206e-05,256.0
X-10_Y+0_Z50,fixed_nearest,4,90.0,-169.34266226802754,0.0413783223035744,True,True,1.4122634449095368e-05,81.78702828551212,1,,2.6996,2.701383548316175e-17,0.5186,0.42035,0.6085,3,,,,
X-10_Y+0_Z50,best_offset,4,90.0,-169.34266226802754,0.0413783223035744,True,True,1.4122634449095368e-05,81.78702828551212,256,,2.6996,2.701383548316175e-17,27.1452,26.95735,27.40085,3,,,,
X-10_Y+0_Z50,mechanics_offset,4,90.0,-169.0308142741155,0.0209516712889818,True,True,1.430677799710561e-05,82.85344076145587,256,Xm10_Yp0_Z50__Q0004,2.6996,2.701383548316175e-17,12.4292,12.36625,13.3918,3,0.0171584720362442,True,1.4389794824438395e-05,256.0
X-10_Y+0_Z50,fixed_nearest,8,45.0,-195.711099171245,0.1805018424717978,True,True,1.665014565775364e-05,96.4243561480714,1,,2.6996,2.701383548316175e-17,0.5456,0.4345,0.6234999999999999,3,,,,
X-10_Y+0_Z50,best_offset,8,45.0,-196.52844417728605,0.1743821197118692,True,True,1.6532584781021055e-05,95.74353736845528,256,,2.6996,2.701383548316175e-17,26.6073,26.5001,26.8132,3,,,,
X-10_Y+0_Z50,mechanics_offset,8,45.0,-194.6758649155614,0.0109494668492445,True,True,1.6204174449092663e-05,93.84164681088993,256,Xm10_Yp0_Z50__Q0008,2.6996,2.701383548316175e-17,11.9885,11.96255,12.3173,3,0.0101221674343335,True,1.629352420717832e-05,256.0
X-10_Y+0_Z50,fixed_nearest,10,36.0,-198.8806479829527,0.1345512198406525,True,True,1.6769761886764098e-05,97.11707788782522,1,,2.6996,2.701383548316175e-17,0.5248999999999999,0.4359999999999999,0.6085999999999999,3,,,,
X-10_Y+0_Z50,best_offset,10,36.0,-199.40206502288515,0.0504307600043621,True,True,1.6726765829143033e-05,96.86807903470792,256,,2.6996,2.701383548316175e-17,27.8264,27.2503,28.33195,3,,,,
X-10_Y+0_Z50,mechanics_offset,10,36.0,-199.04036332833115,0.0079197720367839,True,True,1.6794965557157214e-05,97.26303743317568,256,Xm10_Yp0_Z50__Q0010,2.6996,2.701383548316175e-17,12.3633,12.316399999999998,12.581699999999998,3,0.007537217033705,True,1.6885068694908586e-05,256.0
X-10_Y+0_Z50,fixed_nearest,16,22.5,-203.15900372385724,0.0541919022982638,True,True,1.7140824791031736e-05,99.26597810587096,1,,2.6996,2.701383548316175e-17,0.517,0.4432,0.6034999999999999,3,,,,
X-10_Y+0_Z50,best_offset,16,22.5,-203.39476920642133,0.0104763263298769,True,True,1.710336661866648e-05,99.04905026469493,256,,2.6996,2.701383548316175e-17,27.0195,26.20305,27.30875,3,,,,
X-10_Y+0_Z50,mechanics_offset,16,22.5,-203.38155658150853,0.0035753248193307,True,True,1.7084137371458736e-05,98.93768981059851,256,Xm10_Yp0_Z50__Q0016,2.6996,2.701383548316175e-17,12.8815,12.74755,12.91595,3,0.0034426572640727,True,1.7172374704772592e-05,256.0
X-10_Y+0_Z50,fixed_nearest,32,11.25,-205.01130057697668,0.0296469551610285,True,True,1.7204419337041192e-05,99.63426696529216,1,,2.6996,2.701383548316175e-17,0.5179,0.4255,0.611,3,,,,
X-10_Y+0_Z50,best_offset,32,11.25,-205.12745481240157,0.0207535749956026,True,True,1.722539001926979e-05,99.75571242129251,256,,2.6996,2.701383548316175e-17,26.0356,25.73435,26.95175,3,,,,
X-10_Y+0_Z50,mechanics_offset,32,11.25,-205.12343428546197,0.0035821262192611,True,True,1.7245911734328356e-05,99.87455781773836,256,Xm10_Yp0_Z50__Q0032,2.6996,2.701383548316175e-17,12.6095,12.23965,12.829249999999998,3,0.0035087349071409,True,1.733714889296652e-05,256.0
X-10_Y+0_Z50,fixed_nearest,128,2.8125,-205.7126246254576,0.0117046993437698,True,True,1.7266843266407986e-05,99.99577654731932,1,,2.6996,2.701383548316175e-17,0.6675,0.60425,0.6920999999999999,3,,,,
X-10_Y+0_Z50,best_offset,128,2.8125,-205.7190190201806,0.0091850962175587,True,True,1.7264150730240165e-05,99.98018352659,256,,2.6996,2.701383548316175e-17,26.887,26.29475,27.86335,3,,,,
X-10_Y+0_Z50,mechanics_offset,128,2.8125,-205.7180742810848,0.000804861232735,True,True,1.7270236276346123e-05,100.0154261531194,256,Xm10_Yp0_Z50__Q0128,2.6996,2.701383548316175e-17,11.9228,11.91955,12.23205,3,0.0007987696084846,True,1.7360084337673384e-05,256.0
X-10_Y+0_Z50,fixed_nearest,2048,0.17578125,-205.75756427368395,0.0009516357308772,True,True,1.726673488058378e-05,99.99514886312188,1,,2.6996,2.701383548316175e-17,0.5500999999999999,0.4448,0.6288499999999999,3,,,,
X-10_Y+0_Z50,best_offset,2048,0.17578125,-205.7576004796768,0.0011774496260895,True,True,1.7267857731911602e-05,100.00165152193102,256,,2.6996,2.701383548316175e-17,27.6996,27.52305,29.01465,3,,,,
X-10_Y+0_Z50,mechanics_offset,2048,0.17578125,-205.75759729963784,2.938337412839771e-05,True,True,1.7267332749516366e-05,99.9986112428554,256,Xm10_Yp0_Z50__Q2048,2.6996,2.701383548316175e-17,12.8613,12.62665,14.2092,3,2.872871979488684e-05,True,1.735732082126893e-05,256.0
X+0_Y+10_Z50,fixed_nearest,4,90.0,-210.63267309751544,0.2038218665953715,True,True,1.438479365938428e-05,83.28037416584395,1,,2.4897,2.8344918661629703e-17,0.5496,0.44665,0.6686,3,,,,
X+0_Y+10_Z50,best_offset,4,90.0,-211.4926497931131,0.0214188660975466,True,True,1.4122634449096022e-05,81.7626105022974,256,,2.4897,2.8344918661629703e-17,27.0867,26.56275,27.4558,3,,,,
X+0_Y+10_Z50,mechanics_offset,4,90.0,-211.0411470492104,0.0174818444282486,True,True,1.435246495537688e-05,83.09320800762266,256,Xp0_Yp10_Z50__Q0004,2.4897,2.8344918661629703e-17,12.319,12.0748,13.886,3,0.013950967277507,True,1.4423115163406535e-05,256.0
X+0_Y+10_Z50,fixed_nearest,8,45.0,-244.7763172599348,0.1464635719992364,True,True,1.6581886664497818e-05,96.00038474615882,1,,2.4897,2.8344918661629703e-17,0.5591999999999999,0.4377999999999999,0.6109499999999999,3,,,,
X+0_Y+10_Z50,best_offset,8,45.0,-245.4113421998642,0.1997696200166163,True,True,1.6532584781020743e-05,95.7149528240698,256,,2.4897,2.8344918661629703e-17,26.2354,26.0133,26.7498,3,,,,
X+0_Y+10_Z50,mechanics_offset,8,45.0,-242.89558927964129,0.0166320881445776,True,True,1.6201736961013458e-05,93.79951831075056,256,Xp0_Yp10_Z50__Q0008,2.4897,2.8344918661629703e-17,12.5019,12.38535,12.6108,3,0.0155711640892904,True,1.6285848299558488e-05,256.0
X+0_Y+10_Z50,fixed_nearest,10,36.0,-248.56296962100825,0.0379523656439128,True,True,1.660189644701677e-05,96.11623084132113,1,,2.4897,2.8344918661629703e-17,0.5291,0.43255,0.6102,3,,,,
X+0_Y+10_Z50,best_offset,10,36.0,-249.02103318892335,0.0750973682251966,True,True,1.6726765829143294e-05,96.83915875475496,256,,2.4897,2.8344918661629703e-17,27.8469,27.6326,28.1124,3,,,,
X+0_Y+10_Z50,mechanics_offset,10,36.0,-248.7386956135325,0.0101369976684498,True,True,1.675803020451816e-05,97.02016301111992,256,Xp0_Yp10_Z50__Q0010,2.4897,2.8344918661629703e-17,12.4051,12.39555,12.80055,3,0.0099177056235835,True,1.684910440764737e-05,256.0
X+0_Y+10_Z50,fixed_nearest,16,22.5,-253.9455630763068,0.060411632340791,True,True,1.705643225217119e-05,98.74775360218732,1,,2.4897,2.8344918661629703e-17,0.5962,0.5118499999999999,0.7015499999999999,3,,,,
X+0_Y+10_Z50,best_offset,16,22.5,-254.02437034260157,0.1060876287799674,True,True,1.71468482589951e-05,99.2712146303519,256,,2.4897,2.8344918661629703e-17,27.0637,27.02395,27.53245,3,,,,
X+0_Y+10_Z50,mechanics_offset,16,22.5,-253.96627288323816,0.0065729922925206,True,True,1.710263336828046e-05,99.01523371539348,256,Xp0_Yp10_Z50__Q0016,2.4897,2.8344918661629703e-17,12.1978,12.05295,12.2338,3,0.0064153214442161,True,1.7194738892783464e-05,256.0
X+0_Y+10_Z50,fixed_nearest,32,11.25,-256.12310346068364,0.0436978285088702,True,True,1.726612550694125e-05,99.96176703406658,1,,2.4897,2.8344918661629703e-17,0.5306,0.43155,0.64665,3,,,,
X+0_Y+10_Z50,best_offset,32,11.25,-256.1604594987331,0.0049723336426373,True,True,1.7245727325471984e-05,99.84367231367726,256,,2.4897,2.8344918661629703e-17,26.9788,26.9576,26.9874,3,,,,
X+0_Y+10_Z50,mechanics_offset,32,11.25,-256.1604594987331,0.0049723336426373,True,True,1.7245727325471984e-05,99.84367231367726,256,Xp0_Yp10_Z50__Q0032,2.4897,2.8344918661629703e-17,12.3421,12.2059,12.58395,3,0.0049761493823853,True,1.733748723027561e-05,256.0
X+0_Y+10_Z50,fixed_nearest,128,2.8125,-256.8984109316206,0.0070572440726526,True,True,1.726611217684975e-05,99.96168985986208,1,,2.4897,2.8344918661629703e-17,0.648,0.5114,0.7529,3,,,,
X+0_Y+10_Z50,best_offset,128,2.8125,-256.9007735990758,0.0037393900113322,True,True,1.726747279068018e-05,99.96956709686502,256,,2.4897,2.8344918661629703e-17,28.7443,27.0162,29.2929,3,,,,
X+0_Y+10_Z50,mechanics_offset,128,2.8125,-256.9001877102992,0.0018698849816845,True,True,1.7268003659830222e-05,99.97264054946334,256,Xp0_Yp10_Z50__Q0128,2.4897,2.8344918661629703e-17,12.5781,12.4515,12.73695,3,0.0018411411184075,True,1.7357789876506294e-05,256.0
X+0_Y+10_Z50,fixed_nearest,2048,0.17578125,-256.95023624399056,0.0009441910638981,True,True,1.727283638149983e-05,100.00061946097324,1,,2.4897,2.8344918661629703e-17,0.515,0.43215,0.6409499999999999,3,,,,
X+0_Y+10_Z50,best_offset,2048,0.17578125,-256.95029000202345,0.000213841017876,True,True,1.727193924113869e-05,99.99542549109614,256,,2.4897,2.8344918661629703e-17,27.5203,27.22125,29.18555,3,,,,
X+0_Y+10_Z50,mechanics_offset,2048,0.17578125,-256.9502707969451,5.543824470790569e-05,True,True,1.727345254247577e-05,100.00418670829274,256,Xp0_Yp10_Z50__Q2048,2.4897,2.8344918661629703e-17,12.6219,12.2972,12.63245,3,5.5230551946346e-05,True,1.736347975261637e-05,256.0
X+0_Y-10_Z50,fixed_nearest,4,90.0,-228.82005111661323,0.2351197141904713,True,True,1.434070601113106e-05,83.02282605936897,1,,2.6399,2.8462212568578125e-17,0.5853999999999999,0.5219999999999999,0.6298999999999999,3,,,,
X+0_Y-10_Z50,best_offset,4,90.0,-229.47680165272132,0.0201975569213353,True,True,1.4122634449091243e-05,81.76034167752097,256,,2.6399,2.8462212568578125e-17,27.1906,26.50215,28.12195,3,,,,
X+0_Y-10_Z50,mechanics_offset,4,90.0,-228.98674494610503,0.017120120387359,True,True,1.435246495537228e-05,83.09090226019359,256,Xp0_Ym10_Z50__Q0004,2.6399,2.8462212568578125e-17,12.9329,12.64075,13.09715,3,0.0137517218365683,True,1.4424707550958605e-05,256.0
X+0_Y-10_Z50,fixed_nearest,8,45.0,-265.7890037719802,0.2224231443746702,True,True,1.6459553416289753e-05,95.28949545683756,1,,2.6399,2.8462212568578125e-17,0.5514,0.4963999999999999,0.63445,3,,,,
X+0_Y-10_Z50,best_offset,8,45.0,-266.2763461761106,0.2021291807339497,True,True,1.6532584781020215e-05,95.7122968367828,256,,2.6399,2.8462212568578125e-17,27.573,26.38435,27.76405,3,,,,
X+0_Y-10_Z50,mechanics_offset,8,45.0,-263.5497217757176,0.0172549146312782,True,True,1.6201736961020078e-05,93.79691547475834,256,Xp0_Ym10_Z50__Q0008,2.6399,2.8462212568578125e-17,12.2507,12.17875,12.34765,3,0.0161379432454114,True,1.6287825029105812e-05,256.0
X+0_Y-10_Z50,fixed_nearest,10,36.0,-269.56120540794774,0.0276683728531013,True,True,1.6556647498377674e-05,95.85160342295325,1,,2.6399,2.8462212568578125e-17,0.7176,0.6194500000000001,0.72035,3,,,,
X+0_Y-10_Z50,best_offset,10,36.0,-270.1950858456704,0.0774138308094527,True,True,1.672676582914102e-05,96.83647157194902,256,,2.6399,2.8462212568578125e-17,26.6782,26.3484,27.47465,3,,,,
X+0_Y-10_Z50,mechanics_offset,10,36.0,-269.80834854075465,0.0122886772580919,True,True,1.6771893954515596e-05,97.09773238438396,256,Xp0_Ym10_Z50__Q0010,2.6399,2.8462212568578125e-17,12.4218,12.22435,12.5345,3,0.0112610824959638,True,1.6857523307884705e-05,256.0
X+0_Y-10_Z50,fixed_nearest,16,22.5,-275.5628648202753,0.0117378535525251,True,True,1.7119267724277202e-05,99.10878763104476,1,,2.6399,2.8462212568578125e-17,0.6755,0.6044,0.71255,3,,,,
X+0_Y-10_Z50,best_offset,16,22.5,-275.6252109296096,0.103738935563868,True,True,1.7146848259000826e-05,99.2684599606502,256,,2.6399,2.8462212568578125e-17,26.3738,26.3493,27.20615,3,,,,
X+0_Y-10_Z50,mechanics_offset,16,22.5,-275.56043770504994,0.0078979893023095,True,True,1.7102633368278028e-05,99.01248614884038,256,Xp0_Ym10_Z50__Q0016,2.6399,2.8462212568578125e-17,12.8169,12.746199999999998,13.00405,3,0.0077497996928955,True,1.7196687802157642e-05,256.0
X+0_Y-10_Z50,fixed_nearest,32,11.25,-277.8551015565057,0.0430996980884819,True,True,1.7226720811337702e-05,99.73086711232284,1,,2.6399,2.8462212568578125e-17,0.5538,0.4477,0.6144,3,,,,
X+0_Y-10_Z50,best_offset,32,11.25,-277.9410138756167,0.0068725210768368,True,True,1.7245727325478814e-05,99.8409017588952,256,,2.6399,2.8462212568578125e-17,26.0893,25.7923,27.35485,3,,,,
X+0_Y-10_Z50,mechanics_offset,32,11.25,-277.9389222746957,0.0054284396239499,True,True,1.724505597471075e-05,99.83701509961922,256,Xp0_Ym10_Z50__Q0032,2.6399,2.8462212568578125e-17,12.3729,12.18865,12.60675,3,0.0053984797472223,True,1.732960497519984e-05,256.0
X+0_Y-10_Z50,fixed_nearest,128,2.8125,-278.7349168598544,0.0087239104472677,True,True,1.726694497860654e-05,99.963737379655,1,,2.6399,2.8462212568578125e-17,0.5558,0.5341499999999999,0.62025,3,,,,
X+0_Y-10_Z50,best_offset,128,2.8125,-278.7442473932336,0.0082067769984075,True,True,1.727033345931133e-05,99.98335435276223,256,,2.6399,2.8462212568578125e-17,27.166,26.735,27.4802,3,,,,
X+0_Y-10_Z50,mechanics_offset,128,2.8125,-278.7438904217328,0.0023205269347146,True,True,1.7265905053421962e-05,99.95771692796684,256,Xp0_Ym10_Z50__Q0128,2.6399,2.8462212568578125e-17,12.0872,11.97525,12.3853,3,0.0022726284188454,True,1.735693235461427e-05,256.0
X+0_Y-10_Z50,fixed_nearest,2048,0.17578125,-278.79794321059217,0.0015028977629611,True,True,1.7273269243980957e-05,100.00035052713363,1,,2.6399,2.8462212568578125e-17,0.5278999999999999,0.4279499999999999,0.60795,3,,,,
X+0_Y-10_Z50,best_offset,2048,0.17578125,-278.7979565371356,0.000980232371253,True,True,1.7273478435144006e-05,100.00156160011215,256,,2.6399,2.8462212568578125e-17,30.1455,29.87685,30.37665,3,,,,
X+0_Y-10_Z50,mechanics_offset,2048,0.17578125,-278.79795393720394,0.0001447109625683,True,True,1.7273132110820963e-05,99.99955662044032,256,Xp0_Ym10_Z50__Q2048,2.6399,2.8462212568578125e-17,12.0215,12.0019,12.8598,3,0.0001415941392816,True,1.7363076012274948e-05,256.0
X+0_Y+0_Z55,fixed_nearest,4,90.0,-217.77831349504228,0.1591192410402772,True,True,1.2973788525431373e-05,83.53466262296921,1,,2.5205,1.1609112271904723e-20,0.5246,0.419,0.5967499999999999,3,,,,
X+0_Y+0_Z55,best_offset,4,90.0,-220.0858430571768,0.8498793290203921,True,True,1.2335461853820025e-05,79.42465242419237,256,,2.5205,1.1609112271904723e-20,26.5841,26.2913,27.7984,3,,,,
X+0_Y+0_Z55,mechanics_offset,4,90.0,-215.0050866265385,0.0008592194875858,True,True,1.2581594391565502e-05,81.0094322640056,256,Xp0_Yp0_Z55__Q0004,2.5205,1.1609112271904723e-20,12.4413,12.2824,12.51115,3,0.0006953501526454,True,1.2616714722441442e-05,256.0
X+0_Y+0_Z55,fixed_nearest,8,45.0,-250.6805470734764,0.5301668166673851,True,True,1.48076688752926e-05,95.342514740819,1,,2.5205,1.1609112271904723e-20,0.5355,0.4317499999999999,0.61835,3,,,,
X+0_Y+0_Z55,best_offset,8,45.0,-253.33447375936765,0.2065634818353423,True,True,1.526380821799831e-05,98.27947074463349,256,,2.5205,1.1609112271904723e-20,26.2538,25.98025,26.8626,3,,,,
